Year,Value
2022,51.03
2021,34.86
2020,29.61
2019,56.68
2018,55.28
2017,52.6
2016,51.16
2015,49.55
2014,49.81
2013,49.61
2012,52.41
2011,53.9
2010,59.2
2009,60.02
