Year,GeoCode,Value
2018,,13086
2017,,12453
2016,,12133
2015,,11858
2018,1.0,18810
2017,1.0,17076
2016,1.0,17157
2015,1.0,16369
2018,2.0,19043
2017,2.0,18068
2016,2.0,17652
2015,2.0,16778
2018,3.0,16058
2017,3.0,15193
2016,3.0,14841
2015,3.0,14550
2018,4.0,14500
2017,4.0,13962
2016,4.0,13657
2015,4.0,13359
2018,5.0,12078
2017,5.0,11367
2016,5.0,11253
2015,5.0,11028
2018,6.0,19893
2017,6.0,18844
2016,6.0,18319
2015,6.0,18900
2018,7.0,10663
2017,7.0,10250
2016,7.0,9964
2015,7.0,9786
2018,8.0,12441
2017,8.0,11944
2016,8.0,11595
2015,8.0,11341
2018,9.0,11098
2017,9.0,10627
2016,9.0,10302
2015,9.0,10080
2018,10.0,11480
2017,10.0,10877
2016,10.0,10565
2015,10.0,10383
2018,11.0,10991
2017,11.0,10450
2016,11.0,10096
2015,11.0,9779
2018,12.0,12861
2017,12.0,12376
2016,12.0,11902
2015,12.0,11567
2018,13.0,14252
2017,13.0,13655
2016,13.0,13392
2015,13.0,13202
2018,14.0,13959
2017,14.0,13208
2016,14.0,12726
2015,14.0,12566
2018,15.0,10638
2017,15.0,10143
2016,15.0,9823
2015,15.0,9607
2018,16.0,10766
2017,16.0,10302
2016,16.0,10083
2015,16.0,9794
2018,17.0,13447
2017,17.0,12727
2016,17.0,12394
2015,17.0,12127
2018,18.0,9935
2017,18.0,9673
2016,18.0,9362
2015,18.0,9020
2018,19.0,11383
2017,19.0,10933
2016,19.0,10510
2015,19.0,10144
2018,,18667
2017,,16800
2016,,16803
2015,,14918
2018,,17846
2017,,17038
2016,,17238
2015,,16769
2018,,19706
2017,,17864
2016,,18087
2015,,16668
2018,,19957
2017,,17289
2016,,16753
2015,,17062
2018,,31141
2017,,21431
2016,,23251
2015,,21888
2018,,20318
2017,,17378
2016,,16222
2015,,16538
2018,,29941
2017,,27729
2016,,29364
2015,,28350
2018,,19984
2017,,14879
2016,,13329
2015,,12534
2018,,13571
2017,,13110
2016,,12059
2015,,11927
2018,,13207
2017,,11502
2016,,11395
2015,,10937
2018,,15802
2017,,14368
2016,,14770
2015,,14106
2018,,13486
2017,,12862
2016,,11911
2015,,11498
2018,,17121
2017,,16501
2016,,15438
2015,,15007
2017,,15028
2016,,14846
2015,,14779
2018,,13018
2017,,12445
2016,,11809
2015,,11679
2018,,17248
2017,,15378
2016,,15440
2015,,13931
2018,,16312
2017,,15233
2016,,15744
2015,,14269
2018,,14100
2017,,13781
2016,,13612
2015,,13117
2018,,16019
2017,,14416
2016,,14000
2015,,13319
2018,,17061
2017,,17522
2016,,16500
2015,,16160
2018,,21392
2017,,20788
2016,,19802
2015,,19362
2018,,26933
2017,,26005
2016,,26260
2015,,23612
2018,,24075
2017,,21443
2016,,27859
2015,,23673
2018,,25906
2017,,20888
2016,,24722
2015,,23442
2018,,19334
2017,,19377
2016,,18452
2015,,18407
2018,,19937
2017,,18492
2016,,16804
2015,,16977
2018,,18942
2017,,18410
2016,,17626
2015,,17026
2018,,15509
2017,,15068
2016,,14458
2015,,14272
2018,,15211
2017,,14494
2016,,13627
2015,,13809
2018,,16094
2017,,14535
2016,,14318
2015,,14055
2018,,15482
2017,,14944
2016,,14167
2015,,13374
2018,,15907
2017,,15872
2016,,14608
2015,,15013
2018,,14625
2017,,13894
2016,,12990
2015,,12733
2018,,18419
2017,,16103
2016,,16745
2015,,16364
2018,,13920
2017,,13950
2016,,12291
2015,,11936
2018,,9958
2017,,8054
2016,,16384
2015,,15272
2018,,15849
2017,,15266
2016,,14501
2015,,13225
2018,,13713
2017,,12956
2016,,12143
2015,,11948
2018,,14997
2017,,14294
2016,,13511
2015,,13117
2018,,15003
2017,,14189
2016,,13921
2015,,13415
2018,,11798
2017,,14864
2016,,14187
2015,,13567
2018,,15077
2017,,14324
2016,,13877
2015,,13383
2018,,14526
2017,,13317
2016,,13663
2015,,13310
2018,,13250
2017,,12539
2016,,11899
2015,,11751
2018,,13995
2017,,13091
2016,,12515
2015,,12170
2018,,11512
2017,,11641
2016,,10651
2015,,10704
2018,,13552
2017,,12881
2016,,12169
2015,,11384
2018,,13613
2017,,13575
2016,,13146
2015,,12411
2018,,27165
2017,,29967
2016,,27539
2015,,26437
2018,,32242
2017,,30210
2016,,29364
2015,,28350
2018,,31786
2017,,29904
2016,,26431
2015,,25164
2018,,22888
2017,,24954
2016,,23126
2015,,23855
2018,,28191
2017,,24848
2016,,24533
2015,,21376
2018,,32242
2017,,30210
2016,,29364
2015,,27343
2018,,32242
2017,,22629
2016,,20210
2015,,24672
2018,,19153
2017,,17936
2016,,17370
2015,,16782
2018,,23948
2017,,23216
2016,,21063
2015,,14428
2018,,18806
2017,,18132
2016,,17204
2015,,17138
2018,,22329
2017,,22639
2016,,21456
2015,,21237
2018,,24165
2017,,20168
2016,,24995
2015,,22170
2018,,24439
2017,,23533
2016,,22599
2015,,19786
2018,,18650
2017,,18092
2016,,17260
2015,,18117
2018,,19652
2017,,18371
2016,,17491
2015,,17510
2018,,18619
2017,,16837
2016,,16512
2015,,15946
2018,,21536
2017,,18643
2016,,19294
2015,,17674
2018,,19499
2017,,18948
2016,,18769
2015,,17193
2018,,21020
2017,,19232
2016,,19165
2015,,17652
2018,,17522
2017,,16263
2016,,15429
2015,,15256
2018,,16474
2017,,15322
2016,,15607
2015,,14865
2018,,13939
2017,,13879
2016,,12746
2015,,12241
2018,,18434
2017,,17190
2016,,16525
2015,,16617
2018,,14354
2017,,13940
2016,,13382
2015,,12549
2018,,13086
2017,,12472
2016,,12120
2015,,11942
2018,,16178
2017,,13407
2016,,13102
2015,,15100
2017,,18132
2016,,19368
2015,,18226
2018,,19106
2017,,17200
2016,,19593
2015,,17261
2018,,14867
2017,,14249
2016,,13115
2015,,12506
2018,,15161
2017,,14672
2016,,13562
2015,,13371
2018,,15932
2017,,14865
2016,,13903
2015,,14473
