Year,Value
2022,3.53
2021,3.69
2020,3.75
2019,4.16
2018,3.85
2017,3.68
2016,3.38
2015,3.49
2014,2.73
2013,2.82
2012,2.62
2011,3.99
2010,3.47
2009,3.11
