Year,Value
2023,18.98
2022,21.48
2021,18.18
2020,19.26
2019,25.04
2018,29.07
2017,29.97
2016,28.64
2015,32.14
2014,30.16
2013,30.81
2012,28.27
2011,29.51
2010,39.77
2009,39.86
