Year,Sexe,Edat,GeoCode,Value
2018,,,,38.0
2018,Homes,,,37.4
2018,Dones,,,38.6
2018,,<39,,40.0
2018,,40 a 64,,38.4
2018,,>=65,,34.7
2018,,,1.0,53.1
2018,,,2.0,27.0
2018,,,3.0,21.4
2018,,,4.0,55.9
2018,,,5.0,52.8
2018,,,6.0,16.6
2018,,,7.0,24.6
2018,,,8.0,24.5
2018,,,9.0,27.4
2018,,,10.0,35.0
2018,,,11.0,32.7
2018,,,12.0,27.4
2018,,,13.0,44.5
2018,,,14.0,33.4
2018,,,15.0,98.4
2018,,,16.0,41.3
2018,,,17.0,34.7
2018,,,18.0,38.5
2018,,,19.0,38.6
