Year,GeoCode,Value
2021,,13.63
2020,,13.74
2019,,13.91
2018,,13.81
2017,,13.82
2016,,14.12
2015,,14.0
2014,,13.96
2013,,13.9
2012,,13.87
2011,,13.88
2010,,13.68
2009,,13.47
2021,d1,17.66
2020,d1,21.11
2019,d1,22.39
2018,d1,22.09
2017,d1,22.19
2016,d1,22.4
2015,d1,22.54
2014,d1,26.19
2013,d1,26.24
2012,d1,25.79
2011,d1,26.04
2010,d1,26.64
2009,d1,26.99
2021,d2,14.5
2020,d2,14.71
2019,d2,14.75
2018,d2,14.29
2017,d2,14.29
2016,d2,14.35
2015,d2,14.19
2014,d2,12.77
2013,d2,12.9
2012,d2,12.79
2011,d2,12.75
2010,d2,12.64
2009,d2,12.27
2021,d3,10.49
2020,d3,10.25
2019,d3,10.26
2018,d3,10.47
2017,d3,10.28
2016,d3,10.54
2015,d3,10.57
2014,d3,10.57
2013,d3,10.48
2012,d3,10.57
2011,d3,10.53
2010,d3,10.46
2009,d3,10.6
2021,d4,17.73
2020,d4,17.57
2019,d4,17.13
2018,d4,17.25
2017,d4,17.38
2016,d4,16.73
2015,d4,16.88
2014,d4,17.03
2013,d4,17.1
2012,d4,19.04
2011,d4,19.13
2010,d4,18.95
2009,d4,19.3
2021,d5,9.55
2020,d5,9.5
2019,d5,10.78
2018,d5,10.8
2017,d5,10.82
2016,d5,11.1
2015,d5,11.12
2014,d5,11.11
2013,d5,11.01
2012,d5,10.65
2011,d5,10.57
2010,d5,10.65
2009,d5,10.49
2021,d6,18.65
2020,d6,18.59
2019,d6,18.63
2018,d6,18.94
2017,d6,19.0
2016,d6,20.5
2015,d6,20.58
2014,d6,20.48
2013,d6,20.23
2012,d6,20.1
2011,d6,20.09
2010,d6,19.66
2009,d6,19.78
2021,d7,11.65
2020,d7,11.78
2019,d7,12.27
2018,d7,12.14
2017,d7,11.96
2016,d7,12.43
2015,d7,12.46
2014,d7,12.46
2013,d7,12.39
2012,d7,12.26
2011,d7,13.14
2010,d7,11.96
2009,d7,11.77
2021,d8,9.51
2020,d8,9.15
2019,d8,8.98
2018,d8,8.98
2017,d8,9.0
2016,d8,8.68
2015,d8,8.7
2014,d8,8.72
2013,d8,8.7
2012,d8,8.66
2011,d8,8.98
2010,d8,8.57
2009,d8,8.85
2021,d9,10.34
2020,d9,10.44
2019,d9,10.42
2018,d9,10.25
2017,d9,10.29
2016,d9,10.34
2015,d9,10.36
2014,d9,10.39
2013,d9,10.34
2012,d9,10.26
2011,d9,10.01
2010,d9,9.72
2009,d9,9.6
2021,d10,20.29
2020,d10,20.56
2019,d10,20.75
2018,d10,20.54
2017,d10,20.56
2016,d10,19.67
2015,d10,19.49
2014,d10,19.45
2013,d10,19.45
2012,d10,19.35
2011,d10,19.12
2010,d10,18.95
2009,d10,18.42
2021,d11,18.16
2020,d11,18.48
2019,d11,18.11
2018,d11,17.2
2017,d11,17.08
2016,d11,17.86
2015,d11,17.69
2014,d11,17.47
2013,d11,17.18
2012,d11,16.99
2011,d11,16.85
2010,d11,17.22
2009,d11,16.57
2021,d12,9.43
2020,d12,9.4
2019,d12,9.59
2018,d12,9.44
2017,d12,9.45
2016,d12,9.66
2015,d12,9.72
2014,d12,9.78
2013,d12,9.77
2012,d12,9.72
2011,d12,9.7
2010,d12,8.28
2009,d12,8.25
2021,d13,12.45
2020,d13,12.32
2019,d13,12.27
2018,d13,12.18
2017,d13,12.13
2016,d13,12.66
2015,d13,12.63
2014,d13,12.61
2013,d13,12.5
2012,d13,12.32
2011,d13,12.19
2010,d13,13.02
2009,d13,11.51
2021,d14,7.77
2020,d14,7.68
2019,d14,7.32
2018,d14,7.27
2017,d14,7.23
2016,d14,7.57
2015,d14,7.59
2014,d14,7.61
2013,d14,7.59
2012,d14,7.53
2011,d14,7.43
2010,d14,7.99
2009,d14,6.9
2021,d15,10.59
2020,d15,10.52
2019,d15,10.39
2018,d15,10.46
2017,d15,10.54
2016,d15,10.61
2015,d15,10.67
2014,d15,10.75
2013,d15,10.7
2012,d15,10.61
2011,d15,10.57
2010,d15,10.48
2009,d15,10.35
2021,d16,8.83
2020,d16,9.07
2019,d16,9.14
2018,d16,9.24
2017,d16,9.35
2016,d16,9.44
2015,d16,9.51
2014,d16,9.6
2013,d16,9.61
2012,d16,9.81
2011,d16,9.84
2010,d16,9.87
2009,d16,10.3
2021,d18,16.5
2020,d18,16.48
2019,d18,17.95
2018,d18,18.25
2017,d18,18.5
2016,d18,19.29
2015,d18,19.31
2014,d18,19.29
2013,d18,19.14
2012,d18,19.02
2011,d18,18.99
2010,d18,18.89
2009,d18,16.75
2021,d19,24.46
2020,d19,23.66
2019,d19,24.47
2018,d19,24.83
2017,d19,25.08
2016,d19,30.15
2015,d19,25.29
2014,d19,21.84
2013,d19,21.59
2012,d19,21.4
2011,d19,21.47
2010,d19,21.51
2009,d19,21.85
2021,d171,50.74
2020,d171,51.36
2019,d171,54.76
2018,d171,54.9
2017,d171,55.03
2016,d171,59.71
2015,d171,59.97
2014,d171,60.3
2013,d171,60.29
2012,d171,58.62
2011,d171,58.11
2010,d171,57.61
2009,d171,59.19
2021,d172,50.74
2020,d172,51.36
2019,d172,54.76
2018,d172,54.9
2017,d172,55.03
2016,d172,59.71
2015,d172,59.97
2014,d172,60.3
2013,d172,60.29
2012,d172,58.62
2011,d172,58.11
2010,d172,57.61
2009,d172,59.19
2021,d173,50.74
2020,d173,51.36
2019,d173,54.76
2018,d173,54.9
2017,d173,55.03
2016,d173,59.71
2015,d173,59.97
2014,d173,60.3
2013,d173,60.29
2012,d173,58.62
2011,d173,58.11
2010,d173,57.61
2009,d173,59.19
2021,d174,50.74
2020,d174,51.36
2019,d174,54.76
2018,d174,54.9
2017,d174,55.03
2016,d174,59.71
2015,d174,59.97
2014,d174,60.3
2013,d174,60.29
2012,d174,58.62
2011,d174,58.11
2010,d174,57.61
2009,d174,59.19
