Year,Value
2022,30.34
2021,30.15
2020,30.07
2019,30.37
2018,30.6
2017,30.83
2016,30.32
2015,29.97
2014,29.58
2013,29.17
2012,28.92
2011,28.93
2010,28.48
2009,28.18
