Year,Value
2022,136.02
2021,91.33
2020,125.93
2019,70.39
2018,157.02
2017,57.56
2016,108.58
2015,84.74
2014,48.61
2013,65.13
2012,51.98
2011,87.7
2010,85.86
2009,126.6
