Year,GeoCode,Value
2015,,3.5
2016,,3.2
2017,,3.3
2018,,3.2
2015,1.0,3.9
2016,1.0,4.0
2017,1.0,3.8
2018,1.0,3.6
2015,2.0,3.4
2016,2.0,3.6
2017,2.0,3.4
2018,2.0,3.1
2015,3.0,3.6
2016,3.0,3.4
2017,3.0,3.4
2018,3.0,3.3
2015,4.0,3.3
2016,4.0,3.4
2017,4.0,3.2
2018,4.0,3.1
2015,5.0,3.3
2016,5.0,3.3
2017,5.0,3.1
2018,5.0,3.3
2015,6.0,3.4
2016,6.0,3.2
2017,6.0,3.3
2018,6.0,3.1
2015,7.0,3.1
2016,7.0,3.2
2017,7.0,3.0
2018,7.0,3.1
2015,8.0,3.0
2016,8.0,2.8
2017,8.0,2.8
2018,8.0,2.7
2015,9.0,2.9
2016,9.0,3.0
2017,9.0,3.0
2018,9.0,2.9
2015,10.0,3.4
2016,10.0,3.4
2017,10.0,3.2
2018,10.0,3.0
2015,11.0,3.6
2016,11.0,3.2
2017,11.0,3.3
2018,11.0,3.2
2015,12.0,3.5
2016,12.0,3.3
2017,12.0,3.3
2018,12.0,3.2
2015,13.0,3.2
2016,13.0,3.2
2017,13.0,3.1
2018,13.0,3.2
2015,14.0,3.3
2016,14.0,3.3
2017,14.0,3.2
2018,14.0,3.1
2015,15.0,3.6
2016,15.0,3.3
2017,15.0,3.0
2018,15.0,3.2
2015,16.0,3.1
2016,16.0,2.9
2017,16.0,2.9
2018,16.0,2.8
2015,17.0,3.0
2016,17.0,3.1
2017,17.0,2.9
2018,17.0,2.7
2015,18.0,3.2
2016,18.0,3.0
2017,18.0,2.7
2018,18.0,2.8
2015,19.0,2.8
2016,19.0,2.9
2017,19.0,2.7
2018,19.0,2.7
