Year,Value
2022,2.06
2021,1.15
2020,1.53
2019,1.5
2018,1.49
2017,1.27
2016,1.56
2015,1.63
2014,1.98
2013,1.21
2012,1.16
2011,1.17
2010,0.34
2009,1.22
