Year,GeoCode,Value
2019,,66.32
2015,,72.12
2011,,69.41
2019,1,71.82
2015,1,73.8
2011,1,72.15
2019,2,75.17
2015,2,76.4
2011,2,75.18
2019,3,72.45
2015,3,75.58
2011,3,74.06
2019,4,68.45
2015,4,73.81
2011,4,70.97
2019,5,67.16
2015,5,71.75
2011,5,70.04
2019,6,74.53
2015,6,76.91
2011,6,76.2
2019,7,62.25
2015,7,69.92
2011,7,68.2
2019,8,68.96
2015,8,74.7
2011,8,70.99
2019,9,64.75
2015,9,72.53
2011,9,68.4
2019,10,62.64
2015,10,69.36
2011,10,66.93
2019,11,59.24
2015,11,67.31
2011,11,63.95
2019,12,65.29
2015,12,71.14
2011,12,67.84
2019,13,70
2015,13,74.81
2011,13,71.82
2019,14,69.33
2015,14,74.45
2011,14,70.68
2019,15,61.33
2015,15,69.4
2011,15,65.73
2019,16,61.82
2015,16,69.74
2011,16,65.84
2019,17,69.63
2015,17,76.15
2011,17,73.9
2019,18,59.86
2015,18,69.52
2011,18,65.32
2019,19,62.4
2015,19,69.06
2011,19,67.92
