Year,Value
2019,5754
2018,5895
2017,6075
2016,6486
2015,6372
2014,6603
2013,6594
2012,7178
2011,7443
2010,7633
2009,7862
2019,5750
2018,5891
2017,6073
2016,6481
2015,6370
2014,6599
2013,6591
2012,7174
2011,7439
2010,7632
2009,7859
2019,99.93
2018,99.93
2017,99.97
2016,99.92
2015,99.97
2014,99.94
2013,99.95
2012,99.94
2011,99.95
2010,99.99
2009,99.96
