Year,Value
2022,89.95
2021,90.95
2020,87.3
2019,83.1
2018,81.5
2017,79.1
2016,75.54
2015,72.6
2014,62.4
2013,62.6
2012,60.5
2011,65.6
2010,54.4
2009,50.8
