Year,GeoCode,Value
2020,,4.15
2019,,3.16
2018,,2.71
2017,,2.52
2016,,2.33
2015,,2.27
2014,,2.21
2013,,2.14
2012,,2.08
2011,,2.01
2010,,2.04
2009,,1.99
2020,1,2.3
2019,1,1.96
2018,1,1.91
2017,1,1.94
2016,1,1.87
2015,1,1.89
2014,1,1.72
2013,1,1.93
2012,1,1.82
2011,1,1.86
2010,1,1.81
2009,1,1.62
2020,2,3.57
2019,2,2.58
2018,2,2.57
2017,2,2.58
2016,2,2.5
2015,2,2.47
2014,2,2.12
2013,2,2.05
2012,2,2.11
2011,2,2.11
2010,2,2.03
2009,2,1.97
2020,3,4.62
2019,3,3.39
2018,3,2.38
2017,3,2.52
2016,3,2.46
2015,3,2.39
2014,3,2.22
2013,3,2.12
2012,3,2.13
2011,3,2.13
2010,3,2.1
2009,3,2
2020,4,4.29
2019,4,3.52
2018,4,3.56
2017,4,3.57
2016,4,2.4
2015,4,2.35
2014,4,2.33
2013,4,2.23
2012,4,2.12
2011,4,2.14
2010,4,2.23
2009,4,2.24
2020,5,4.15
2019,5,2.31
2018,5,2.3
2017,5,2.11
2016,5,2.11
2015,5,2.12
2014,5,2.11
2013,5,2
2012,5,1.95
2011,5,1.94
2010,5,1.89
2009,5,1.87
2020,6,5.12
2019,6,2.59
2018,6,2.48
2017,6,2.54
2016,6,2.39
2015,6,2.39
2014,6,2.33
2013,6,2.14
2012,6,2.27
2011,6,2.27
2010,6,2.15
2009,6,2.12
2020,7,3.88
2019,7,3.34
2018,7,3.35
2017,7,3.27
2016,7,2.38
2015,7,2.35
2014,7,2.2
2013,7,2.16
2012,7,2.13
2011,7,2.11
2010,7,2.04
2009,7,1.95
2020,8,4.41
2019,8,3.03
2018,8,2.92
2017,8,2.24
2016,8,2.17
2015,8,2.14
2014,8,2.06
2013,8,2.01
2012,8,2.02
2011,8,2
2010,8,2.01
2009,8,2.04
2020,9,4.14
2019,9,3.12
2018,9,2.16
2017,9,2.09
2016,9,2.09
2015,9,2.12
2014,9,2.1
2013,9,2.04
2012,9,2.06
2011,9,2.06
2010,9,2
2009,9,1.97
2020,10,3.6
2019,10,3.65
2018,10,3.35
2017,10,2.97
2016,10,2.61
2015,10,2.41
2014,10,2.37
2013,10,2.3
2012,10,2.23
2011,10,2.13
2010,10,2.2
2009,10,2.18
2020,11,3.8
2019,11,3.94
2018,11,2.44
2017,11,2.42
2016,11,2.57
2015,11,2.43
2014,11,2.35
2013,11,2.29
2012,11,2.1
2011,11,2.37
2010,11,2.04
2009,11,2.01
2020,12,3.63
2019,12,3.61
2018,12,1.96
2017,12,1.94
2016,12,1.93
2015,12,1.95
2014,12,1.95
2013,12,1.93
2012,12,1.86
2011,12,0.98
2010,12,1.85
2009,12,1.85
2020,13,4.2
2019,13,3.57
2018,13,2.88
2017,13,2.81
2016,13,2.77
2015,13,2.77
2014,13,2.79
2013,13,2.54
2012,13,2
2011,13,2.02
2010,13,1.99
2009,13,1.96
2020,14,6.45
2019,14,2.12
2018,14,2.1
2017,14,2.1
2016,14,2.1
2015,14,2.11
2014,14,2.11
2013,14,2
2012,14,1.9
2011,14,1.88
2010,14,1.85
2009,14,1.83
2020,15,3.5
2019,15,2.28
2018,15,2.28
2017,15,1.93
2016,15,1.91
2015,15,1.93
2014,15,1.94
2013,15,1.79
2012,15,1.76
2011,15,1.75
2010,15,1.75
2009,15,1.73
2020,16,3.65
2019,16,2.91
2018,16,2.87
2017,16,1.99
2016,16,1.89
2015,16,1.89
2014,16,1.9
2013,16,1.8
2012,16,1.81
2011,16,1.82
2010,16,1.77
2009,16,1.77
2020,17,15.95
2019,17,5.18
2018,17,5.35
2017,17,3.67
2016,17,3.52
2015,17,2.93
2014,17,3.1
2013,17,3.24
2012,17,3.08
2011,17,2.88
2010,17,3.03
2009,17,2.89
2020,18,4.6
2019,18,3.96
2018,18,3.9
2017,18,3.93
2016,18,2.29
2015,18,2.15
2014,18,2
2013,18,2.04
2012,18,2.04
2011,18,2.04
2010,18,1.95
2009,18,1.96
2020,19,4.85
2019,19,5.13
2018,19,4.36
2017,19,4.5
2016,19,4.25
2015,19,4.03
2014,19,3.76
2013,19,3.65
2012,19,3.55
2011,19,3.43
2010,19,3.12
2009,19,2.85
