Year,GeoCode,Value
2016,,9.89
2019,,9.14
2016,1,0
2019,1,0
2016,2,0
2019,2,0
2016,3,0
2019,3,0
2016,4,4.06
2019,4,6.98
2016,5,2.9
2019,5,4.66
2016,6,0
2019,6,0
2016,7,27.03
2019,7,25.25
2016,8,0
2019,8,0
2016,9,4.92
2019,9,3.22
2016,10,8.65
2019,10,8.42
2016,11,37.87
2019,11,26.31
2016,12,6.99
2019,12,5.34
2016,13,0
2019,13,8.28
2016,14,0
2019,14,3.63
2016,15,34.64
2019,15,29.88
2016,16,12.82
2019,16,15.59
2016,17,0
2019,17,0
2016,18,20.58
2019,18,9.11
2016,19,0
2019,19,4.12
