Year,GeoCode,Value
2018,,35.4
2017,,36.1
2016,,37
2015,,37.3
2018,1,39.5
2017,1,39.9
2016,1,41.5
2015,1,41.3
2018,2,37.2
2017,2,37.9
2016,2,38.9
2015,2,38.8
2018,3,34.6
2017,3,35.2
2016,3,36.2
2015,3,36.6
2018,4,34.2
2017,4,34.4
2016,4,35.6
2015,4,35.6
2018,5,33.8
2017,5,34.7
2016,5,35.5
2015,5,35.8
2018,6,36.2
2017,6,36.3
2016,6,37.4
2015,6,37.5
2018,7,33.6
2017,7,34.2
2016,7,34.7
2015,7,34.8
2018,8,30.7
2017,8,31.3
2016,8,32.1
2015,8,32.5
2018,9,32.2
2017,9,32.9
2016,9,33.6
2015,9,34
2018,10,34.3
2017,10,34.8
2016,10,35.7
2015,10,36
2018,11,35
2017,11,35.9
2016,11,36.8
2015,11,37.2
2018,12,35.5
2017,12,36.3
2016,12,37.1
2015,12,37.6
2018,13,34
2017,13,34.3
2016,13,35
2015,13,35.2
2018,14,33.9
2017,14,35
2016,14,35.9
2015,14,36.3
2018,15,34.7
2017,15,35.3
2016,15,36.4
2015,15,36.6
2018,16,32.6
2017,16,33
2016,16,33.8
2015,16,34.2
2018,17,34.8
2017,17,34.9
2016,17,36.2
2015,17,36.5
2018,18,32.7
2017,18,33.2
2016,18,34.6
2015,18,35.5
2018,19,32
2017,19,32.9
2016,19,34
2015,19,34.3
2018,,33.4
2017,,37.2
2016,,39
2015,,37.7
2018,,41.1
2017,,40.3
2016,,39.1
2015,,41.9
2018,,36.6
2017,,35.3
2016,,38.7
2015,,36.9
2018,,38.8
2017,,37.8
2016,,39.6
2015,,39.5
2018,,45.6
2017,,40.9
2016,,43.3
2015,,43.6
2018,,45.6
2017,,45.2
2016,,45.3
2015,,45.6
2018,,43.7
2017,,41.7
2016,,45.9
2015,,44.7
2018,,38.3
2017,,37.6
2016,,39.4
2015,,40.2
2018,,35.4
2017,,36.8
2016,,38.6
2015,,40.6
2018,,32.6
2017,,35.3
2016,,36.8
2015,,37.3
2018,,31.5
2017,,32.4
2016,,33.3
2015,,33.9
2018,,34.9
2017,,37.6
2016,,38.2
2015,,39.3
2018,,30.4
2017,,32.9
2016,,33.5
2015,,32.5
2017,,31.2
2016,,31.6
2015,,34.6
2018,,36.4
2017,,36.3
2016,,38.8
2015,,39.5
2018,,34.4
2017,,35.6
2016,,38.4
2015,,36.2
2018,,36
2017,,35.5
2016,,39.6
2015,,38.5
2018,,35.5
2017,,35.7
2016,,36.8
2015,,38.8
2018,,37.5
2017,,38
2016,,38.5
2015,,39.1
2018,,37.7
2017,,38.5
2016,,41.2
2015,,41
2018,,40.3
2017,,37.3
2016,,39
2015,,38.7
2018,,41.7
2017,,41.2
2016,,42.3
2015,,41.2
2018,,43.2
2017,,42.6
2016,,46.7
2015,,43.4
2018,,43.2
2017,,40.1
2016,,44.6
2015,,38.7
2018,,34.7
2017,,37
2016,,37.1
2015,,37.6
2018,,35.9
2017,,35.9
2016,,36.2
2015,,38.2
2018,,32.9
2017,,34.4
2016,,34.5
2015,,33.3
2018,,34.5
2017,,35.8
2016,,34.9
2015,,35.8
2018,,32.4
2017,,34.4
2016,,36.7
2015,,37.2
2018,,35.8
2017,,36.3
2016,,37.4
2015,,37.8
2018,,33.5
2017,,35.2
2016,,36.4
2015,,37
2018,,30.3
2017,,35.2
2016,,34.3
2015,,33.6
2018,,35
2017,,35.3
2016,,37.8
2015,,37.9
2018,,35.7
2017,,36.8
2016,,36.9
2015,,38.2
2018,,34
2017,,35.8
2016,,37.4
2015,,39
2018,,35.1
2017,,37.6
2016,,38.3
2015,,38.8
2018,,31.8
2017,,34.7
2016,,33.1
2015,,32.7
2018,,34.4
2017,,36.8
2016,,36.8
2015,,36.3
2018,,37
2017,,39.3
2016,,38.5
2015,,37.9
2018,,34.5
2017,,35.5
2016,,37.4
2015,,38.8
2018,,29.7
2017,,31.4
2016,,32
2015,,32.4
2018,,32
2017,,31.1
2016,,33.1
2015,,32.2
2018,,29.6
2017,,31.2
2016,,31.7
2015,,31.7
2018,,34.7
2017,,36
2016,,36.8
2015,,35.7
2018,,35.4
2017,,34.4
2016,,35.9
2015,,36.9
2018,,36.7
2017,,40.9
2016,,40.9
2015,,42.6
2018,,32.5
2017,,35.9
2016,,35.4
2015,,35
2018,,34.4
2017,,33.7
2016,,34.5
2015,,34.4
2018,,39.7
2017,,42.2
2016,,43.3
2015,,41.7
2018,,45.6
2017,,44.8
2016,,46.7
2015,,44.6
2018,,44
2017,,45.2
2016,,41.7
2015,,37.7
2018,,38.9
2017,,38.7
2016,,38.5
2015,,38.4
2018,,40.2
2017,,36.2
2016,,35.6
2015,,34.1
2018,,39.4
2017,,40.5
2016,,40.2
2015,,44
2018,,39.7
2017,,37.4
2016,,39.9
2015,,39.1
2018,,36.7
2017,,34.1
2016,,36.4
2015,,36.1
2018,,36.3
2017,,34.8
2016,,33.4
2015,,36.3
2018,,32.9
2017,,34.7
2016,,34.8
2015,,37.1
2018,,35.5
2017,,36.8
2016,,36.9
2015,,37
2018,,38.8
2017,,40.6
2016,,41.3
2015,,41.9
2018,,35.6
2017,,37.9
2016,,37.2
2015,,36.5
2018,,32.7
2017,,34.5
2016,,33.8
2015,,35.4
2018,,32.4
2017,,32.2
2016,,32.5
2015,,31.9
2018,,29.8
2017,,29.4
2016,,32.5
2015,,31.7
2018,,30.3
2017,,29.8
2016,,31.1
2015,,32.6
2018,,33.9
2017,,34.8
2016,,36
2015,,35
2018,,31.5
2017,,32.8
2016,,37
2015,,33.2
2018,,31.8
2017,,32.6
2016,,34
2015,,33.9
2018,,34.3
2017,,34.8
2016,,35.7
2015,,34.4
2018,,37.5
2017,,39
2016,,40.7
2015,,40.2
2018,,33.9
2017,,34.8
2016,,37
2015,,39.4
2018,,34.8
2017,,33.4
2016,,35.9
2015,,33
2018,,39.8
2017,,40.2
2016,,41.2
2015,,40.6
