Year,Value
2022,89.61
2021,91.25
2020,90.67
2019,93.13
2018,92.84
2017,93.09
2016,91.74
2015,91.46
2014,94.39
2013,94.46
2012,89.81
2011,88.85
2010,92.17
2009,90.44
