Year,GeoCode,Value
2020,,2417
2019,,3437
2018,,3622
2017,,3593
2016,,3975
2015,,3688
2014,,3650
2013,,3769
2012,,3736
2011,,3617
2010,,3851
2009,,4065
2020,1,148
2019,1,164
2018,1,181
2017,1,191
2016,1,236
2015,1,176
2014,1,223
2013,1,189
2012,1,279
2011,1,287
2010,1,326
2009,1,278
2020,2,237
2019,2,304
2018,2,214
2017,2,244
2016,2,310
2015,2,275
2014,2,261
2013,2,290
2012,2,253
2011,2,304
2010,2,294
2009,2,337
2020,3,147
2019,3,297
2018,3,342
2017,3,381
2016,3,358
2015,3,364
2014,3,396
2013,3,376
2012,3,313
2011,3,313
2010,3,338
2009,3,339
2020,4,140
2019,4,258
2018,4,252
2017,4,185
2016,4,291
2015,4,285
2014,4,226
2013,4,247
2012,4,275
2011,4,256
2010,4,314
2009,4,288
2020,5,139
2019,5,171
2018,5,183
2017,5,180
2016,5,222
2015,5,260
2014,5,170
2013,5,174
2012,5,237
2011,5,226
2010,5,323
2009,5,283
2020,6,141
2019,6,221
2018,6,233
2017,6,206
2016,6,506
2015,6,443
2014,6,309
2013,6,324
2012,6,487
2011,6,472
2010,6,492
2009,6,469
2020,7,163
2019,7,214
2018,7,271
2017,7,266
2016,7,129
2015,7,135
2014,7,211
2013,7,236
2012,7,133
2011,7,144
2010,7,286
2009,7,149
2020,8,76
2019,8,158
2018,8,222
2017,8,197
2016,8,289
2015,8,256
2014,8,225
2013,8,231
2012,8,232
2011,8,213
2010,8,115
2009,8,234
2020,9,29
2019,9,90
2018,9,113
2017,9,144
2016,9,189
2015,9,181
2014,9,89
2013,9,108
2012,9,181
2011,9,164
2010,9,100
2009,9,205
2020,10,204
2019,10,274
2018,10,294
2017,10,300
2016,10,317
2015,10,261
2014,10,265
2013,10,313
2012,10,372
2011,10,280
2010,10,289
2009,10,309
2020,11,184
2019,11,302
2018,11,302
2017,11,255
2016,11,236
2015,11,184
2014,11,137
2013,11,137
2012,11,139
2011,11,127
2010,11,301
2009,11,181
2020,12,192
2019,12,259
2018,12,242
2017,12,242
2016,12,211
2015,12,187
2014,12,279
2013,12,256
2012,12,211
2011,12,169
2010,12,152
2009,12,221
2020,13,171
2019,13,128
2018,13,145
2017,13,116
2016,13,94
2015,13,89
2014,13,119
2013,13,122
2012,13,141
2011,13,134
2010,13,56
2009,13,119
2020,14,99
2019,14,129
2018,14,136
2017,14,135
2016,14,37
2015,14,38
2014,14,124
2013,14,158
2012,14,30
2011,14,27
2010,14,39
2009,14,28
2020,15,145
2019,15,132
2018,15,160
2017,15,167
2016,15,214
2015,15,189
2014,15,180
2013,15,174
2012,15,192
2011,15,211
2010,15,142
2009,15,219
2020,16,64
2019,16,120
2018,16,111
2017,16,115
2016,16,53
2015,16,81
2014,16,123
2013,16,134
2012,16,77
2011,16,67
2010,16,41
2009,16,91
2020,17,10
2019,17,59
2018,17,50
2017,17,55
2016,17,25
2015,17,25
2014,17,26
2013,17,21
2012,17,24
2011,17,24
2010,17,24
2009,17,25
2020,18,13
2019,18,29
2018,18,21
2017,18,18
2016,18,29
2015,18,37
2014,18,33
2013,18,43
2012,18,26
2011,18,21
2010,18,17
2009,18,34
2020,19,52
2019,19,71
2018,19,99
2017,19,138
2016,19,122
2015,19,114
2014,19,193
2013,19,174
2012,19,134
2011,19,110
2010,19,114
2009,19,146
