Year,GeoCode,Value
2020,,3.63
2019,,3.1
2018,,2.78
2017,,2.61
2016,,2.41
2015,,2.39
2014,,2.36
2013,,2.22
2012,,2.17
2011,,2.23
2010,,2.1
2009,,2.14
2020,1,2.26
2019,1,2.11
2018,1,1.91
2017,1,1.86
2016,1,1.87
2015,1,1.89
2014,1,1.87
2013,1,1.71
2012,1,1.86
2011,1,1.9
2010,1,1.85
2009,1,1.7
2020,2,3.39
2019,2,2.72
2018,2,2.69
2017,2,2.7
2016,2,2.69
2015,2,2.63
2014,2,2.41
2013,2,2.17
2012,2,2.2
2011,2,2.2
2010,2,2.19
2009,2,2.81
2020,3,3.52
2019,3,2.98
2018,3,2.46
2017,3,2.58
2016,3,2.59
2015,3,2.49
2014,3,2.46
2013,3,2.35
2012,3,2.37
2011,3,2.37
2010,3,2.34
2009,3,2.76
2020,4,3.85
2019,4,3.65
2018,4,3.77
2017,4,3.63
2016,4,2.5
2015,4,2.45
2014,4,2.44
2013,4,2.23
2012,4,2.23
2011,4,2.25
2010,4,2.23
2009,4,2.24
2020,5,3.16
2019,5,2.38
2018,5,2.34
2017,5,2.13
2016,5,2.14
2015,5,2.14
2014,5,2.13
2013,5,1.93
2012,5,1.95
2011,5,1.94
2010,5,1.89
2009,5,1.87
2020,6,5.16
2019,6,2.88
2018,6,2.77
2017,6,2.77
2016,6,2.66
2015,6,2.69
2014,6,2.63
2013,6,2.3
2012,6,2.3
2011,6,2.3
2010,6,2.15
2009,6,2.12
2020,7,3.39
2019,7,3.36
2018,7,3.37
2017,7,3.29
2016,7,2.34
2015,7,2.33
2014,7,2.32
2013,7,2.22
2012,7,2.19
2011,7,2.17
2010,7,2.06
2009,7,2.01
2020,8,3.39
2019,8,2.96
2018,8,2.88
2017,8,2.24
2016,8,2.22
2015,8,2.21
2014,8,2.2
2013,8,2.12
2012,8,2.11
2011,8,2.1
2010,8,2.11
2009,8,2.26
2020,9,3.12
2019,9,2.36
2018,9,2.11
2017,9,2.05
2016,9,2.07
2015,9,2.1
2014,9,2.1
2013,9,2.06
2012,9,2.1
2011,9,2.09
2010,9,2.02
2009,9,1.99
2020,10,3.45
2019,10,3.52
2018,10,2.94
2017,10,2.98
2016,10,2.42
2015,10,2.4
2014,10,2.36
2013,10,2.26
2012,10,2.21
2011,10,2.11
2010,10,2.11
2009,10,2.06
2020,11,4.09
2019,11,3.9
2018,11,2.78
2017,11,2.77
2016,11,2.74
2015,11,2.72
2014,11,2.71
2013,11,2.66
2012,11,2.64
2011,11,2.81
2010,11,2.48
2009,11,2.44
2020,12,3.34
2019,12,3.36
2018,12,2.15
2017,12,2.14
2016,12,2.12
2015,12,2.14
2014,12,2.13
2013,12,1.84
2012,12,1.85
2011,12,2.72
2010,12,1.85
2009,12,1.85
2020,13,4.64
2019,13,4.11
2018,13,3.52
2017,13,3.46
2016,13,3.44
2015,13,3.44
2014,13,3.43
2013,13,3.14
2012,13,2.08
2011,13,2.07
2010,13,2.04
2009,13,2.01
2020,14,3.97
2019,14,2.12
2018,14,2.1
2017,14,2.14
2016,14,2.13
2015,14,2.11
2014,14,2.11
2013,14,2.93
2012,14,1.9
2011,14,1.88
2010,14,1.85
2009,14,1.83
2020,15,2.69
2019,15,2.3
2018,15,2.32
2017,15,1.91
2016,15,1.9
2015,15,1.92
2014,15,1.92
2013,15,1.33
2012,15,1.74
2011,15,1.73
2010,15,1.75
2009,15,1.73
2020,16,3.12
2019,16,2.96
2018,16,2.91
2017,16,2.1
2016,16,2
2015,16,2
2014,16,2.02
2013,16,1.87
2012,16,1.83
2011,16,1.84
2010,16,1.77
2009,16,1.77
2020,17,15.95
2019,17,5.33
2018,17,5.35
2017,17,3.67
2016,17,3.37
2015,17,3.24
2014,17,3.41
2013,17,2.16
2012,17,3.39
2011,17,3.34
2010,17,3.03
2009,17,2.89
2020,18,3.84
2019,18,3.89
2018,18,3.83
2017,18,3.86
2016,18,2.29
2015,18,2.15
2014,18,2
2013,18,2.11
2012,18,2.04
2011,18,2.04
2010,18,1.95
2009,18,1.96
2020,19,4.8
2019,19,4.89
2018,19,4.31
2017,19,4.5
2016,19,4.3
2015,19,4.23
2014,19,3.91
2013,19,3.79
2012,19,3.74
2011,19,3.62
2010,19,3.42
2009,19,3.14
