Year,GeoCode,Value
2019,,11.57
2016,,9.93
2019,1,0
2016,1,0
2019,2,0
2016,2,9.78
2019,3,0
2016,3,0
2019,4,24
2016,4,16.56
2019,5,0
2016,5,0
2019,6,2.98
2016,6,0
2019,7,5.4
2016,7,0
2019,8,0
2016,8,0
2019,9,15.7
2016,9,5.44
2019,10,18.08
2016,10,12.18
2019,11,5.86
2016,11,8.18
2019,12,2.33
2016,12,10.37
2019,13,0
2016,13,0
2019,14,0
2016,14,4.68
2019,15,4.36
2016,15,2.48
2019,16,19.15
2016,16,36.66
2019,17,100
2016,17,100
2019,18,100
2016,18,60.6
2019,19,100
2016,19,53.4
