Year,Value
2023,52.53
2022,53.21
2021,55.43
2020,50.39
2019,53.01
2018,51.9
2017,47.86
2016,47.81
2015,49.76
2014,48.74
2013,49.05
2012,48.34
2011,47.93
2010,45.49
2009,40.92
