Year,GeoCode,Value
2020,,13.74
2019,,13.91
2018,,13.81
2017,,13.82
2016,,14.12
2015,,14
2014,,13.96
2013,,13.9
2012,,13.87
2011,,13.88
2010,,13.68
2009,,13.47
2020,d1,21.15
2019,d1,22.53
2018,d1,22.01
2017,d1,22.38
2016,d1,22.41
2015,d1,22.67
2014,d1,26.31
2013,d1,26.16
2012,d1,25.79
2011,d1,26.3
2010,d1,26.6
2009,d1,27
2020,d2,14.71
2019,d2,14.78
2018,d2,14.26
2017,d2,14.31
2016,d2,14.38
2015,d2,14.22
2014,d2,12.73
2013,d2,12.84
2012,d2,12.73
2011,d2,12.76
2010,d2,12.52
2009,d2,12.25
2020,d3,10.23
2019,d3,10.28
2018,d3,10.46
2017,d3,10.31
2016,d3,10.56
2015,d3,10.58
2014,d3,10.56
2013,d3,10.41
2012,d3,10.53
2011,d3,10.52
2010,d3,10.39
2009,d3,10.61
2020,d4,17.55
2019,d4,17.22
2018,d4,17.29
2017,d4,17.47
2016,d4,16.77
2015,d4,16.99
2014,d4,17.08
2013,d4,17.12
2012,d4,19.06
2011,d4,19.21
2010,d4,18.96
2009,d4,19.38
2020,d5,9.48
2019,d5,10.83
2018,d5,10.76
2017,d5,10.88
2016,d5,11.11
2015,d5,11.13
2014,d5,11.09
2013,d5,10.92
2012,d5,10.59
2011,d5,10.55
2010,d5,10.54
2009,d5,10.45
2020,d6,18.6
2019,d6,18.67
2018,d6,18.89
2017,d6,19.1
2016,d6,20.59
2015,d6,20.58
2014,d6,20.38
2013,d6,20.09
2012,d6,20.1
2011,d6,20.07
2010,d6,19.58
2009,d6,19.66
2020,d7,11.78
2019,d7,12.36
2018,d7,12.13
2017,d7,12.01
2016,d7,12.44
2015,d7,12.47
2014,d7,12.45
2013,d7,12.34
2012,d7,12.19
2011,d7,13.08
2010,d7,11.86
2009,d7,11.69
2020,d8,9.13
2019,d8,9
2018,d8,8.97
2017,d8,9.02
2016,d8,8.68
2015,d8,8.72
2014,d8,8.72
2013,d8,8.68
2012,d8,8.65
2011,d8,8.97
2010,d8,8.53
2009,d8,8.82
2020,d9,10.39
2019,d9,10.45
2018,d9,10.25
2017,d9,10.34
2016,d9,10.33
2015,d9,10.4
2014,d9,10.38
2013,d9,10.31
2012,d9,10.21
2011,d9,9.99
2010,d9,9.63
2009,d9,9.57
2020,d10,20.53
2019,d10,20.83
2018,d10,20.51
2017,d10,20.6
2016,d10,19.68
2015,d10,19.57
2014,d10,19.47
2013,d10,19.42
2012,d10,19.28
2011,d10,19.1
2010,d10,18.79
2009,d10,18.33
2020,d11,18.48
2019,d11,18.09
2018,d11,17.04
2017,d11,17.12
2016,d11,17.71
2015,d11,17.67
2014,d11,17.45
2013,d11,17.08
2012,d11,16.9
2011,d11,16.81
2010,d11,17.12
2009,d11,16.51
2020,d12,9.41
2019,d12,9.63
2018,d12,9.4
2017,d12,9.49
2016,d12,9.67
2015,d12,9.76
2014,d12,9.81
2013,d12,9.73
2012,d12,9.71
2011,d12,9.69
2010,d12,8.25
2009,d12,8.25
2020,d13,12.28
2019,d13,12.26
2018,d13,12.11
2017,d13,12.15
2016,d13,12.64
2015,d13,12.63
2014,d13,12.59
2013,d13,12.42
2012,d13,12.23
2011,d13,12.15
2010,d13,12.86
2009,d13,11.41
2020,d14,7.67
2019,d14,7.31
2018,d14,7.22
2017,d14,7.23
2016,d14,7.56
2015,d14,7.62
2014,d14,7.61
2013,d14,7.57
2012,d14,7.48
2011,d14,7.38
2010,d14,7.94
2009,d14,6.86
2020,d15,10.51
2019,d15,10.45
2018,d15,10.47
2017,d15,10.61
2016,d15,10.62
2015,d15,10.73
2014,d15,10.77
2013,d15,10.64
2012,d15,10.58
2011,d15,10.55
2010,d15,10.4
2009,d15,10.3
2020,d16,9.07
2019,d16,9.21
2018,d16,9.28
2017,d16,9.42
2016,d16,9.46
2015,d16,9.57
2014,d16,9.63
2013,d16,9.58
2012,d16,9.81
2011,d16,9.87
2010,d16,9.86
2009,d16,10.29
2020,d18,16.46
2019,d18,18.07
2018,d18,18.44
2017,d18,18.56
2016,d18,19.3
2015,d18,19.33
2014,d18,19.25
2013,d18,19.03
2012,d18,19.01
2011,d18,18.97
2010,d18,18.82
2009,d18,16.78
2020,d19,23.76
2019,d19,24.7
2018,d19,24.96
2017,d19,25.2
2016,d19,30.16
2015,d19,25.38
2014,d19,21.79
2013,d19,21.39
2012,d19,21.4
2011,d19,21.54
2010,d19,21.48
2009,d19,21.74
2020,d171,51.66
2019,d171,54.83
2018,d171,54.98
2017,d171,55.09
2016,d171,59.73
2015,d171,60.2
2014,d171,60.39
2013,d171,60.19
2012,d171,58.6
2011,d171,57.64
2010,d171,57.58
2009,d171,59.28
2020,d172,51.66
2019,d172,54.83
2018,d172,54.98
2017,d172,55.09
2016,d172,59.73
2015,d172,60.2
2014,d172,60.39
2013,d172,60.19
2012,d172,58.6
2011,d172,57.64
2010,d172,57.58
2009,d172,59.28
2020,d173,51.66
2019,d173,54.83
2018,d173,54.98
2017,d173,55.09
2016,d173,59.73
2015,d173,60.2
2014,d173,60.39
2013,d173,60.19
2012,d173,58.6
2011,d173,57.64
2010,d173,57.58
2009,d173,59.28
2020,d174,51.66
2019,d174,54.83
2018,d174,54.98
2017,d174,55.09
2016,d174,59.73
2015,d174,60.2
2014,d174,60.39
2013,d174,60.19
2012,d174,58.6
2011,d174,57.64
2010,d174,57.58
2009,d174,59.28
