Year,GeoCode,Value
2021,,375
2020,,408
2019,,438
2018,,720
2017,,774
2016,,830
2015,,820
2014,,849
2013,,1099
2012,,1394
2011,,1213
2010,,1245
2009,,1332
2021,1,52
2020,1,56
2019,1,61
2018,1,176
2017,1,179
2016,1,189
2015,1,177
2014,1,192
2013,1,233
2012,1,281
2011,1,265
2010,1,281
2009,1,331
2021,2,43
2020,2,45
2019,2,48
2018,2,70
2017,2,73
2016,2,84
2015,2,79
2014,2,82
2013,2,115
2012,2,129
2011,2,111
2010,2,115
2009,2,124
2021,3,29
2020,3,33
2019,3,36
2018,3,55
2017,3,61
2016,3,66
2015,3,64
2014,3,67
2013,3,89
2012,3,114
2011,3,98
2010,3,99
2009,3,101
2021,4,23
2020,4,25
2019,4,26
2018,4,33
2017,4,39
2016,4,42
2015,4,42
2014,4,47
2013,4,58
2012,4,77
2011,4,65
2010,4,67
2009,4,70
2021,5,13
2020,5,16
2019,5,20
2018,5,29
2017,5,33
2016,5,33
2015,5,32
2014,5,36
2013,5,45
2012,5,54
2011,5,44
2010,5,43
2009,5,43
2021,6,26
2020,6,28
2019,6,31
2018,6,51
2017,6,52
2016,6,56
2015,6,58
2014,6,57
2013,6,85
2012,6,147
2011,6,129
2010,6,129
2009,6,136
2021,7,16
2020,7,16
2019,7,18
2018,7,27
2017,7,28
2016,7,31
2015,7,32
2014,7,27
2013,7,34
2012,7,46
2011,7,35
2010,7,35
2009,7,40
2021,8,18
2020,8,19
2019,8,20
2018,8,29
2017,8,36
2016,8,39
2015,8,43
2014,8,45
2013,8,56
2012,8,66
2011,8,55
2010,8,55
2009,8,53
2021,9,19
2020,9,22
2019,9,24
2018,9,35
2017,9,36
2016,9,36
2015,9,35
2014,9,32
2013,9,42
2012,9,50
2011,9,43
2010,9,43
2009,9,43
2021,10,25
2020,10,26
2019,10,29
2018,10,39
2017,10,43
2016,10,47
2015,10,47
2014,10,51
2013,10,64
2012,10,84
2011,10,73
2010,10,74
2009,10,79
2021,11,26
2020,11,28
2019,11,29
2018,11,34
2017,11,40
2016,11,39
2015,11,41
2014,11,45
2013,11,60
2012,11,74
2011,11,62
2010,11,63
2009,11,67
2021,12,16
2020,12,18
2019,12,19
2018,12,28
2017,12,34
2016,12,38
2015,12,39
2014,12,40
2013,12,59
2012,12,73
2011,12,65
2010,12,69
2009,12,70
2021,13,16
2020,13,20
2019,13,20
2018,13,34
2017,13,35
2016,13,39
2015,13,41
2014,13,42
2013,13,47
2012,13,62
2011,13,51
2010,13,51
2009,13,50
2021,14,12
2020,14,13
2019,14,13
2018,14,19
2017,14,19
2016,14,24
2015,14,25
2014,14,25
2013,14,26
2012,14,30
2011,14,24
2010,14,24
2009,14,26
2021,15,14
2020,15,16
2019,15,17
2018,15,24
2017,15,27
2016,15,28
2015,15,28
2014,15,25
2013,15,39
2012,15,50
2011,15,47
2010,15,49
2009,15,53
2021,16,15
2020,16,15
2019,16,15
2018,16,19
2017,16,21
2016,16,25
2015,16,23
2014,16,24
2013,16,30
2012,16,40
2011,16,33
2010,16,34
2009,16,32
2021,17,0
2020,17,0
2019,17,0
2018,17,1
2017,17,0
2016,17,1
2015,17,1
2014,17,1
2013,17,2
2012,17,1
2011,17,1
2010,17,2
2009,17,2
2021,18,5
2020,18,5
2019,18,5
2018,18,6
2017,18,7
2016,18,5
2015,18,4
2014,18,3
2013,18,5
2012,18,6
2011,18,4
2010,18,4
2009,18,4
2021,19,7
2020,19,7
2019,19,7
2018,19,11
2017,19,11
2016,19,8
2015,19,9
2014,19,8
2013,19,10
2012,19,10
2011,19,8
2010,19,8
2009,19,8
