Year,Value
2009,9801.48
2010,11427.87
2011,10513.56
2012,11127.92
2013,11688.09
2014,12765.32
2015,13558.63
2016,12606.04
2017,13157.2
2018,14541.22
2019,14535.26
2020,11866.44
