Year,Value,GeoCode
2022,4.4,
2021,5.44,
2020,5.93,
2019,6.43,
2018,10.55,
2017,11.45,
2016,12.3,
2015,12.23,
2014,12.67,
2013,16.26,
2012,20.48,
2011,17.78,
2010,17.99,
2009,19.11,
2022,18.66,d1
2021,21.53,d1
2020,23.35,d1
2019,25.82,d1
2018,73.82,d1
2017,76.23,d1
2016,80.61,d1
2015,76.19,d1
2014,83.22,d1
2013,100.17,d1
2012,120.59,d1
2011,116.09,d1
2010,122.36,d1
2009,144.12,d1
2022,9.53,d2
2021,11.7,d2
2020,12.29,d2
2019,13.19,d2
2018,19.15,d2
2017,20.05,d2
2016,23.15,d2
2015,21.91,d2
2014,22.66,d2
2013,31.46,d2
2012,34.94,d2
2011,30.04,d2
2010,30.48,d2
2009,32.61,d2
2022,5.7,d3
2021,6.86,d3
2020,7.8,d3
2019,8.57,d3
2018,13.08,d3
2017,14.6,d3
2016,15.84,d3
2015,15.39,d3
2014,16.1,d3
2013,21.1,d3
2012,26.79,d3
2011,22.98,d3
2010,22.88,d3
2009,23.34,d3
2022,6.08,d4
2021,7.1,d4
2020,7.74,d4
2019,8.15,d4
2018,10.39,d4
2017,12.4,d4
2016,13.41,d4
2015,13.56,d4
2014,15.23,d4
2013,18.76,d4
2012,24.87,d4
2011,21.06,d4
2010,21.65,d4
2009,22.7,d4
2022,2.19,d5
2021,3.16,d5
2020,3.88,d5
2019,4.89,d5
2018,7.05,d5
2017,8.11,d5
2016,8.12,d5
2015,7.91,d5
2014,8.88,d5
2013,10.94,d5
2012,12.98,d5
2011,10.53,d5
2010,10.08,d5
2009,9.99,d5
2022,9.33,d6
2021,10.04,d6
2020,10.82,d6
2019,12.02,d6
2018,19.63,d6
2017,20.24,d6
2016,21.94,d6
2015,22.77,d6
2014,22.29,d6
2013,32.9,d6
2012,56.88,d6
2011,49.69,d6
2010,49.13,d6
2009,51.03,d6
2022,2.35,d7
2021,3.74,d7
2020,3.74,d7
2019,4.28,d7
2018,6.4,d7
2017,6.7,d7
2016,7.43,d7
2015,7.7,d7
2014,6.48,d7
2013,8.11,d7
2012,10.84,d7
2011,8.18,d7
2010,8.03,d7
2009,9.05,d7
2022,2.98,d8
2021,3.58,d8
2020,3.78,d8
2019,4.01,d8
2018,5.81,d8
2017,7.29,d8
2016,7.92,d8
2015,8.79,d8
2014,9.21,d8
2013,11.42,d8
2012,13.44,d8
2011,11.18,d8
2010,11.04,d8
2009,10.58,d8
2022,3.52,d9
2021,4.15,d9
2020,4.79,d9
