Year,Value
2022,2806.33
2021,3239.08
2020,3195.92
2019,3129.58
2018,3176.5
2017,3301.92
2016,3371.17
2015,3458.33
2014,3574.58
2013,3537.08
2012,3311.08
2011,2781.0
2010,2336.0
2009,1976.67
