Year,Value,GeoCode
2010,54.33,
2011,51.8,
2012,51.35,
2013,51.45,
2014,50.82,
2015,51.29,
2016,52.1,
2017,52.58,
2018,52.74,
2010,58.1,1.0
2011,57.65,1.0
2012,56.33,1.0
2013,57.79,1.0
2014,58.55,1.0
2015,56.59,1.0
2016,60.09,1.0
2017,60.78,1.0
2018,60.61,1.0
2010,59.81,2.0
2011,60.97,2.0
2012,60.22,2.0
2013,58.16,2.0
2014,58.42,2.0
2015,58.95,2.0
2016,60.59,2.0
2017,60.23,2.0
2018,61.3,2.0
2010,50.17,3.0
2011,49.6,3.0
2012,49.18,3.0
2013,51.14,3.0
2014,48.11,3.0
2015,48.45,3.0
2016,49.08,3.0
2017,49.88,3.0
2018,50.92,3.0
2010,46.56,4.0
2011,45.87,4.0
2012,46.14,4.0
2013,49.76,4.0
2014,51.85,4.0
2015,52.89,4.0
2016,50.81,4.0
2017,50.51,4.0
2018,48.6,4.0
2010,51.75,5.0
2011,52.51,5.0
2012,51.72,5.0
2013,52.33,5.0
2014,50.64,5.0
2015,50.53,5.0
2016,50.25,5.0
2017,51.64,5.0
2018,53.04,5.0
2010,51.98,6.0
2011,52.69,6.0
2012,51.93,6.0
2013,53.99,6.0
2014,52.2,6.0
2015,52.83,6.0
2016,55.25,6.0
2017,57.9,6.0
2018,58.17,6.0
2010,46.35,7.0
2011,45.97,7.0
2012,44.9,7.0
2013,46.43,7.0
2014,45.98,7.0
2015,47.19,7.0
2016,46.37,7.0
2017,48.53,7.0
2018,47.27,7.0
2010,46.72,8.0
2011,46.19,8.0
2012,45.75,8.0
2013,46.86,8.0
2014,47.69,8.0
2015,48.25,8.0
2016,47.26,8.0
2017,48.15,8.0
2018,47.34,8.0
2010,48.32,9.0
2011,47.21,9.0
2012,48.56,9.0
2013,47.84,9.0
2014,49.0,9.0
2015,48.38,9.0
2016,48.69,9.0
2017,48.22,9.0
2018,47.33,9.0
2010,47.09,10.0
2011,48.07,10.0
2012,46.7,10.0
2013,46.23,10.0
2014,47.14,10.0
2015,48.49,10.0
2016,50.03,10.0
2017,49.63,10.0
2018,51.0,10.0
2010,48.38,11.0
2011,47.09,11.0
2012,47.56,11.0
2013,47.99,11.0
2014,47.99,11.0
2015,48.16,11.0
2016,48.89,11.0
2017,49.89,11.0
2018,48.57,11.0
2010,50.3,12.0
2011,50.0,12.0
2012,49.19,12.0
2013,50.14,12.0
2014,49.74,12.0
2015,51.33,12.0
2016,52.07,12.0
2017,52.56,12.0
2018,51.9,12.0
2010,47.53,13.0
2011,47.73,13.0
2012,47.38,13.0
2013,45.71,13.0
2014,47.19,13.0
2015,49.27,13.0
2016,50.52,13.0
2017,50.24,13.0
2018,47.02,13.0
2010,45.31,14.0
2011,46.41,14.0
2012,48.44,14.0
2013,52.92,14.0
2014,55.73,14.0
2015,54.83,14.0
2016,55.53,14.0
2017,53.21,14.0
2018,51.16,14.0
2010,45.39,15.0
2011,45.69,15.0
2012,46.57,15.0
2013,46.62,15.0
2014,47.25,15.0
2015,47.01,15.0
2016,48.91,15.0
2017,50.29,15.0
2018,50.95,15.0
2010,44.52,16.0
2011,44.15,16.0
2012,43.8,16.0
2013,42.77,16.0
2014,48.39,16.0
2015,47.88,16.0
2016,48.35,16.0
2017,47.52,16.0
2018,48.6,16.0
2010,42.79,17.0
2011,42.78,17.0
2012,40.5,17.0
2013,61.18,17.0
2014,58.07,17.0
2015,55.86,17.0
2016,55.36,17.0
2017,56.61,17.0
2018,59.38,17.0
2010,40.66,18.0
2011,44.08,18.0
2012,41.56,18.0
2013,43.36,18.0
2014,45.93,18.0
2015,47.64,18.0
2016,47.96,18.0
2017,53.27,18.0
2018,52.6,18.0
2010,46.63,19.0
2011,44.04,19.0
2012,42.9,19.0
2013,42.43,19.0
2014,45.83,19.0
2015,49.96,19.0
2016,50.01,19.0
2017,46.61,19.0
2018,45.28,19.0
