Year,Value
2021,20.0
2020,18.0
2019,8.0
2018,18.0
2017,20.0
2021,46.0
2020,47.0
2019,27.0
2018,47.0
2017,43.0
2021,30.3
2020,27.69
2019,22.86
2018,27.69
2017,31.75
