Year,Value,GeoCode
2013,39.65,d12
2012,39.61,d12
2011,39.44,d12
2010,39.22,d12
2009,39.08,d12
2022,32.86,d13
2021,32.87,d13
2020,32.86,d13
2019,32.87,d13
2018,32.86,d13
2016,32.86,d13
2015,32.87,d13
2014,32.86,d13
2013,32.87,d13
2012,32.86,d13
2011,32.86,d13
2010,32.87,d13
2009,32.88,d13
2022,39.27,d14
2021,39.26,d14
2020,39.2,d14
2019,39.19,d14
2018,39.17,d14
2016,39.09,d14
2015,38.92,d14
2014,38.91,d14
2013,38.91,d14
2012,38.75,d14
2011,38.59,d14
2010,38.47,d14
2009,38.3,d14
2022,34.89,d15
2021,34.54,d15
2020,34.52,d15
2019,34.53,d15
2018,34.42,d15
2016,34.36,d15
2015,34.12,d15
2014,34.12,d15
2013,34.12,d15
2012,34.08,d15
2011,33.98,d15
2010,33.9,d15
2009,33.42,d15
2022,43.24,d16
2021,42.47,d16
2020,42.13,d16
2019,41.97,d16
2018,41.97,d16
2016,42.12,d16
2015,42.07,d16
2014,41.94,d16
2013,41.9,d16
2012,41.53,d16
2011,40.84,d16
2010,40.03,d16
2009,38.29,d16
2022,38.42,d18
2021,38.42,d18
2020,38.42,d18
2019,38.38,d18
2018,38.35,d18
2016,39.0,d18
2015,38.04,d18
2014,38.05,d18
2013,38.01,d18
2012,37.91,d18
2011,37.41,d18
2010,35.56,d18
2009,35.11,d18
2022,31.01,d19
2021,31.0,d19
2020,30.79,d19
2019,30.77,d19
2018,30.79,d19
2016,30.92,d19
2015,30.03,d19
2014,29.99,d19
2013,28.93,d19
2012,28.85,d19
2011,27.24,d19
2010,26.37,d19
2009,25.94,d19
2022,38.23,d171
2021,38.19,d171
2020,37.8,d171
2019,37.86,d171
2018,38.13,d171
2016,36.89,d171
2015,34.18,d171
2014,34.07,d171
2013,32.7,d171
2012,32.69,d171
2011,32.28,d171
2010,31.91,d171
2009,31.54,d171
2022,38.23,d172
2021,38.19,d172
2020,37.8,d172
2019,37.86,d172
2018,38.13,d172
2016,36.89,d172
2015,34.18,d172
2014,34.07,d172
2013,32.7,d172
2012,32.69,d172
2011,32.28,d172
2010,31.91,d172
2009,31.54,d172
2022,38.23,d173
2021,38.19,d173
2020,37.8,d173
2019,37.86,d173
2018,38.13,d173
2016,36.89,d173
2015,34.18,d173
2014,34.07,d173
2013,32.7,d173
2012,32.69,d173
2011,32.28,d173
2010,31.91,d173
2009,31.54,d173
2022,38.23,d174
2021,38.19,d174
2020,37.8,d174
2019,37.86,d174
2018,38.13,d174
2016,36.89,d174
2015,34.18,d174
2014,34.07,d174
2013,32.7,d174
2012,32.69,d174
2011,32.28,d174
2010,31.91,d174
2009,31.54,d174
