Year,Value,GeoCode
2020,2417,
2019,3437,
2018,3622,
2017,3593,
2016,3975,
2015,3688,
2014,3650,
2013,3769,
2012,3736,
2011,3617,
2010,3851,
2009,4065,
2020,148,1.0
2019,164,1.0
2018,181,1.0
2017,191,1.0
2016,236,1.0
2015,176,1.0
2014,223,1.0
2013,189,1.0
2012,279,1.0
2011,287,1.0
2010,326,1.0
2009,278,1.0
2020,237,2.0
2019,304,2.0
2018,214,2.0
2017,244,2.0
2016,310,2.0
2015,275,2.0
2014,261,2.0
2013,290,2.0
2012,253,2.0
2011,304,2.0
2010,294,2.0
2009,337,2.0
2020,147,3.0
2019,297,3.0
2018,342,3.0
2017,381,3.0
2016,358,3.0
2015,364,3.0
2014,396,3.0
2013,376,3.0
2012,313,3.0
2011,313,3.0
2010,338,3.0
2009,339,3.0
2020,140,4.0
2019,258,4.0
2018,252,4.0
2017,185,4.0
2016,291,4.0
2015,285,4.0
2014,226,4.0
2013,247,4.0
2012,275,4.0
2011,256,4.0
2010,314,4.0
2009,288,4.0
2020,139,5.0
2019,171,5.0
2018,183,5.0
2017,180,5.0
2016,222,5.0
2015,260,5.0
2014,170,5.0
2013,174,5.0
2012,237,5.0
2011,226,5.0
2010,323,5.0
2009,283,5.0
2020,141,6.0
2019,221,6.0
2018,233,6.0
2017,206,6.0
2016,506,6.0
2015,443,6.0
2014,309,6.0
2013,324,6.0
2012,487,6.0
2011,472,6.0
2010,492,6.0
2009,469,6.0
2020,163,7.0
2019,214,7.0
2018,271,7.0
2017,266,7.0
2016,129,7.0
2015,135,7.0
2014,211,7.0
2013,236,7.0
2012,133,7.0
2011,144,7.0
2010,286,7.0
2009,149,7.0
2020,76,8.0
2019,158,8.0
2018,222,8.0
2017,197,8.0
2016,289,8.0
2015,256,8.0
2014,225,8.0
2013,231,8.0
2012,232,8.0
2011,213,8.0
2010,115,8.0
2009,234,8.0
2020,29,9.0
2019,90,9.0
2018,113,9.0
2017,144,9.0
2016,189,9.0
2015,181,9.0
2014,89,9.0
2013,108,9.0
2012,181,9.0
2011,164,9.0
2010,100,9.0
2009,205,9.0
2020,204,10.0
2019,274,10.0
2018,294,10.0
2017,300,10.0
2016,317,10.0
2015,261,10.0
2014,265,10.0
2013,313,10.0
2012,372,10.0
2011,280,10.0
2010,289,10.0
2009,309,10.0
2020,184,11.0
2019,302,11.0
2018,302,11.0
2017,255,11.0
2016,236,11.0
2015,184,11.0
2014,137,11.0
2013,137,11.0
2012,139,11.0
2011,127,11.0
2010,301,11.0
2009,181,11.0
2020,192,12.0
2019,259,12.0
2018,242,12.0
2017,242,12.0
2016,211,12.0
2015,187,12.0
2014,279,12.0
2013,256,12.0
2012,211,12.0
2011,169,12.0
2010,152,12.0
2009,221,12.0
2020,171,13.0
2019,128,13.0
2018,145,13.0
2017,116,13.0
2016,94,13.0
2015,89,13.0
2014,119,13.0
2013,122,13.0
2012,141,13.0
2011,134,13.0
2010,56,13.0
2009,119,13.0
2020,99,14.0
2019,129,14.0
2018,136,14.0
2017,135,14.0
2016,37,14.0
2015,38,14.0
2014,124,14.0
2013,158,14.0
2012,30,14.0
2011,27,14.0
2010,39,14.0
2009,28,14.0
2020,145,15.0
2019,132,15.0
2018,160,15.0
2017,167,15.0
2016,214,15.0
2015,189,15.0
2014,180,15.0
2013,174,15.0
2012,192,15.0
2011,211,15.0
2010,142,15.0
2009,219,15.0
2020,64,16.0
2019,120,16.0
2018,111,16.0
2017,115,16.0
2016,53,16.0
2015,81,16.0
2014,123,16.0
2013,134,16.0
2012,77,16.0
2011,67,16.0
2010,41,16.0
2009,91,16.0
2020,10,17.0
2019,59,17.0
2018,50,17.0
2017,55,17.0
2016,25,17.0
2015,25,17.0
2014,26,17.0
2013,21,17.0
2012,24,17.0
2011,24,17.0
2010,24,17.0
2009,25,17.0
2020,13,18.0
2019,29,18.0
2018,21,18.0
2017,18,18.0
2016,29,18.0
2015,37,18.0
2014,33,18.0
2013,43,18.0
2012,26,18.0
2011,21,18.0
2010,17,18.0
2009,34,18.0
2020,52,19.0
2019,71,19.0
2018,99,19.0
2017,138,19.0
2016,122,19.0
2015,114,19.0
2014,193,19.0
2013,174,19.0
2012,134,19.0
2011,110,19.0
2010,114,19.0
2009,146,19.0
