Year,Value,GeoCode
2021,27251,
2020,27085,
2019,27587,
2018,17542,
2017,11135,
2016,5541,
2015,5884,
2014,4581,
2013,3462,
2021,7912,d1
2020,7946,d1
2019,8034,d1
2018,6113,d1
2017,4441,d1
2021,2861,d2
2020,2829,d2
2019,2793,d2
2018,1687,d2
2017,943,d2
2021,3066,d3
2020,3021,d3
2019,3051,d3
2018,1960,d3
2017,1347,d3
2021,670,d4
2020,674,d4
2019,682,d4
2018,505,d4
2017,388,d4
2021,885,d5
2020,895,d5
2019,920,d5
2018,437,d5
2017,257,d5
2021,633,d6
2020,613,d6
2019,622,d6
2018,404,d6
2017,274,d6
2021,457,d7
2020,465,d7
2019,475,d7
2018,245,d7
2017,138,d7
2021,289,d8
2020,289,d8
2019,297,d8
2018,176,d8
2017,91,d8
2021,350,d9
2020,346,d9
2019,370,d9
2018,218,d9
2017,119,d9
2021,1561,d10
2020,1544,d10
2019,1544,d10
2018,1096,d10
2017,539,d10
2021,4503,d11
2020,4415,d11
2019,4478,d11
2018,2282,d11
2017,1257,d11
2021,1536,d12
2020,1516,d12
2019,1587,d12
2018,886,d12
2017,523,d12
2021,982,d13
2020,1000,d13
2019,1008,d13
2018,623,d13
2017,161,d13
2021,180,d14
2020,180,d14
2019,210,d14
2018,119,d14
2017,81,d14
2021,173,d15
2020,176,d15
2019,188,d15
2018,115,d15
2017,69,d15
2021,425,d16
2020,414,d16
2019,420,d16
2018,249,d16
2017,194,d16
2021,100,d18
2020,92,d18
2019,115,d18
2018,74,d18
2017,53,d18
2021,489,d19
2020,490,d19
2019,586,d19
2018,349,d19
2017,239,d19
2021,38,d171
2020,38,d171
2019,32,d171
2018,4,d171
2017,4,d171
2021,38,d172
2020,38,d172
2019,32,d172
2018,4,d172
2017,4,d172
2021,38,d173
2020,38,d173
2019,32,d173
2018,4,d173
2017,4,d173
2021,38,d174
2020,38,d174
2019,32,d174
2018,4,d174
2017,4,d174
