Year,Value,GeoCode
2023,7.86,
2017,7.0,
2023,8.81,d1
2017,7.2,d1
2023,7.03,d2
2017,7.7,d2
2023,8.09,d3
2017,6.1,d3
2023,7.4,d4
2017,7.3,d4
2023,7.77,d5
2017,5.9,d5
2023,7.32,d6
2017,8.0,d6
2023,7.86,d7
2017,5.7,d7
2023,7.73,d8
2017,6.6,d8
2023,8.27,d9
2017,8.3,d9
2023,7.26,d10
2017,8.5,d10
2023,8.31,d11
2017,7.9,d11
2023,7.87,d12
2017,6.6,d12
2023,7.69,d13
2017,7.3,d13
2023,7.09,d14
2017,7.3,d14
2023,8.7,d15
2017,7.4,d15
2023,7.82,d16
2017,6.5,d16
2023,7.58,d18
2017,7.0,d18
2023,8.52,d19
2017,6.1,d19
2023,8.82,d171
2017,5.2,d171
2023,8.82,d172
2017,5.2,d172
2023,8.82,d173
2017,5.2,d173
2023,8.82,d174
2017,5.2,d174
