Year,Value,GeoCode
2021,101942,
2020,101858,
2019,106237,
2018,107872,
2017,107374,
2016,107845,
2015,107923,
2014,100866,
2013,106866,
2012,98996,
2011,99009,
2021,6148,1.0
2020,6214,1.0
2019,6219,1.0
2018,6259,1.0
2017,6259,1.0
2016,6233,1.0
2015,6250,1.0
2014,5296,1.0
2013,6213,1.0
2012,5228,1.0
2011,5223,1.0
2021,4627,2.0
2020,4627,2.0
2019,4626,2.0
2018,4760,2.0
2017,4838,2.0
2016,4816,2.0
2015,4848,2.0
2014,4449,2.0
2013,4848,2.0
2012,4443,2.0
2011,4443,2.0
2021,5404,3.0
2020,5404,3.0
2019,5444,3.0
2018,5589,3.0
2017,5593,3.0
2016,5612,3.0
2015,5611,3.0
2014,4732,3.0
2013,5611,3.0
2012,4733,3.0
2011,4733,3.0
2021,6688,4.0
2020,6688,4.0
2019,7517,4.0
2018,5677,4.0
2017,6458,4.0
2016,7271,4.0
2015,7367,4.0
2014,6564,4.0
2013,7515,4.0
2012,6593,4.0
2011,7116,4.0
2021,4646,5.0
2020,4623,5.0
2019,5020,5.0
2018,5642,5.0
2017,4955,5.0
2016,5013,5.0
2015,4958,5.0
2014,4219,5.0
2013,4929,5.0
2012,3982,5.0
2011,4131,5.0
2021,4706,6.0
2020,4681,6.0
2019,5193,6.0
2018,5099,6.0
2017,5030,6.0
2016,5122,6.0
2015,5122,6.0
2014,5108,6.0
2013,4998,6.0
2012,5024,6.0
2011,4500,6.0
2021,3812,7.0
2020,3809,7.0
2019,4814,7.0
2018,5192,7.0
2017,5843,7.0
2016,5775,7.0
2015,5817,7.0
2014,5494,7.0
2013,5817,7.0
2012,5398,7.0
2011,5425,7.0
2021,5290,8.0
2020,5262,8.0
2019,5379,8.0
2018,5470,8.0
2017,5438,8.0
2016,5480,8.0
2015,5477,8.0
2014,5438,8.0
2013,5475,8.0
2012,5354,8.0
2011,5354,8.0
2021,3980,9.0
2020,3980,9.0
2019,3972,9.0
2018,3976,9.0
2017,3975,9.0
2016,3893,9.0
2015,3802,9.0
2014,3802,9.0
2013,3797,9.0
2012,3876,9.0
2011,3876,9.0
2021,8278,10.0
2020,8278,10.0
2019,8804,10.0
2018,9740,10.0
2017,9158,10.0
2016,9112,10.0
2015,9014,10.0
2014,8051,10.0
2013,8986,10.0
2012,8041,10.0
2011,8008,10.0
2021,10260,11.0
2020,10255,11.0
2019,10561,11.0
2018,10425,11.0
2017,10620,11.0
2016,10469,11.0
2015,10441,11.0
2014,10409,11.0
2013,10429,11.0
2012,10333,11.0
2011,10319,11.0
2021,5691,12.0
2020,5679,12.0
2019,5747,12.0
2018,6141,12.0
2017,5398,12.0
2016,5848,12.0
2015,5653,12.0
2014,5627,12.0
2013,5585,12.0
2012,5605,12.0
2011,5679,12.0
2021,4555,13.0
2020,4503,13.0
2019,4570,13.0
2018,4581,13.0
2017,4581,13.0
2016,4594,13.0
2015,4594,13.0
2014,4594,13.0
2013,4575,13.0
2012,4591,13.0
2011,4528,13.0
2021,3344,14.0
2020,3344,14.0
2019,3444,14.0
2018,3863,14.0
2017,3906,14.0
2016,3432,14.0
2015,3432,14.0
2014,2981,14.0
2013,3453,14.0
2012,3008,14.0
2011,2853,14.0
2021,4329,15.0
2020,4314,15.0
2019,4701,15.0
2018,5144,15.0
2017,4866,15.0
2016,4888,15.0
2015,4987,15.0
2014,4521,15.0
2013,4831,15.0
2012,4362,15.0
2011,4404,15.0
2021,4002,16.0
2020,4002,16.0
2019,4058,16.0
2018,3879,16.0
2017,3879,16.0
2016,3917,16.0
2015,4067,16.0
2014,4065,16.0
2013,4057,16.0
2012,4012,16.0
2011,4008,16.0
2021,3036,17.0
2020,3036,17.0
2019,3036,17.0
2018,3039,17.0
2017,3065,17.0
2016,3121,17.0
2015,3085,17.0
2014,3058,17.0
2013,2910,17.0
2012,2765,17.0
2011,2888,17.0
2021,3522,18.0
2020,3522,18.0
2019,3522,18.0
2018,3378,18.0
2017,3494,18.0
2016,3456,18.0
2015,3456,18.0
2014,2530,18.0
2013,3414,18.0
2012,2458,18.0
2011,2568,18.0
2021,5687,19.0
2020,5700,19.0
2019,5695,19.0
2018,5704,19.0
2017,5704,19.0
2016,5689,19.0
2015,5703,19.0
2014,5689,19.0
2013,5233,19.0
2012,5219,19.0
2011,5204,19.0
