Year,Value
2019,12385.27
2018,12446.88
2017,12279.95
2016,12043.63
2015,11595.71
2014,11058.88
2013,10659.04
2012,11870.0
2011,11643.61
2010,11950.56
2009,12101.51
2019,550.72
2018,476.37
2017,447.53
2016,355.1
2015,377.64
2014,365.0
2013,371.54
2012,321.6
2011,384.39
2010,272.8
2009,318.88
2019,4.45
2018,3.83
2017,3.64
2016,2.95
2015,3.26
2014,3.3
2013,3.49
2012,2.71
2011,3.3
2010,2.28
2009,2.64
