Year,GeoCode,Value
2020,,3.1
2019,,3.0
2018,,3.2
2017,,3.3
2016,,3.2
2015,,3.5
2020,d1,3.5
2019,d1,3.5
2018,d1,3.6
2017,d1,3.8
2016,d1,4.0
2015,d1,3.9
2020,d2,3.1
2019,d2,3.1
2018,d2,3.1
2017,d2,3.4
2016,d2,3.6
2015,d2,3.4
2020,d3,3.0
2019,d3,3.0
2018,d3,3.3
2017,d3,3.4
2016,d3,3.4
2015,d3,3.6
2020,d4,3.0
2019,d4,3.0
2018,d4,3.1
2017,d4,3.2
2016,d4,3.4
2015,d4,3.3
2020,d5,2.9
2019,d5,3.1
2018,d5,3.3
2017,d5,3.1
2016,d5,3.3
2015,d5,3.3
2020,d6,3.0
2019,d6,3.0
2018,d6,3.1
2017,d6,3.3
2016,d6,3.2
2015,d6,3.4
2020,d7,2.9
2019,d7,2.9
2018,d7,3.1
2017,d7,3.0
2016,d7,3.2
2015,d7,3.1
2020,d8,2.7
2019,d8,2.7
2018,d8,2.7
2017,d8,2.8
2016,d8,2.8
2015,d8,3.0
2020,d9,2.8
2019,d9,2.8
2018,d9,2.9
2017,d9,3.0
2016,d9,3.0
2015,d9,2.9
2020,d10,2.9
2019,d10,2.9
2018,d10,3.0
2017,d10,3.2
2016,d10,3.4
2015,d10,3.4
2020,d11,3.0
2019,d11,3.0
2018,d11,3.2
2017,d11,3.3
2016,d11,3.2
2015,d11,3.6
2020,d12,3.1
2019,d12,3.1
2018,d12,3.2
2017,d12,3.3
2016,d12,3.3
2015,d12,3.5
2020,d13,3.1
2019,d13,3.1
2018,d13,3.2
2017,d13,3.1
2016,d13,3.2
2015,d13,3.2
2020,d14,3.0
2019,d14,3.0
2018,d14,3.1
2017,d14,3.2
2016,d14,3.3
2015,d14,3.3
2020,d15,3.0
2019,d15,3.0
2018,d15,3.2
2017,d15,3.0
2016,d15,3.3
2015,d15,3.6
2020,d16,2.8
2019,d16,2.7
2018,d16,2.8
2017,d16,2.9
2016,d16,2.9
2015,d16,3.1
2020,d18,2.5
2019,d18,2.7
2018,d18,2.8
2017,d18,2.7
2016,d18,3.0
2015,d18,3.2
2020,d19,2.6
2019,d19,2.6
2018,d19,2.7
2017,d19,2.7
2016,d19,2.9
2015,d19,2.8
2020,d171,2.7
2019,d171,2.7
2018,d171,2.7
2017,d171,2.9
2016,d171,3.1
2015,d171,3.0
2020,d172,2.7
2019,d172,2.7
2018,d172,2.7
2017,d172,2.9
2016,d172,3.1
2015,d172,3.0
2020,d173,2.7
2019,d173,2.7
2018,d173,2.7
2017,d173,2.9
2016,d173,3.1
2015,d173,3.0
2020,d174,2.7
2019,d174,2.7
2018,d174,2.7
2017,d174,2.9
2016,d174,3.1
2015,d174,3.0
