Year,Value
2022,13787.79
2021,12716.17
2020,11867.5
2019,14535.26
2018,14541.22
2017,13157.2
2016,12606.04
2015,13558.63
2014,12765.32
2013,11688.09
2012,11127.92
2011,10513.56
2010,11427.87
2009,9801.48
