Year,GeoCode,Value
2021,,20468
2020,,19031
2019,,18497
2018,,18377
2017,,18293
2016,,17840
2015,,17409
2014,,17130
2013,,16900
2012,,16356
2011,,16365
2010,,16255
2009,,16253
2021,1.0,4993
2020,1.0,4301
2019,1.0,4035
2018,1.0,3919
2017,1.0,3792
2016,1.0,3490
2021,2.0,1340
2020,2.0,1341
2019,2.0,1203
2018,2.0,1203
2017,2.0,1190
2016,2.0,1141
2021,3.0,691
2020,3.0,482
2019,3.0,482
2018,3.0,426
2017,3.0,514
2016,3.0,426
2021,4.0,1618
2020,4.0,1618
2019,4.0,1618
2018,4.0,1618
2017,4.0,1618
2016,4.0,1618
2021,5.0,16
2020,5.0,16
2019,5.0,16
2018,5.0,16
2017,5.0,0
2016,5.0,0
2021,6.0,970
2020,6.0,943
2019,6.0,943
2018,6.0,943
2017,6.0,951
2016,6.0,951
2021,7.0,0
2020,7.0,0
2019,7.0,0
2018,7.0,0
2017,7.0,0
2016,7.0,0
2021,8.0,0
2020,8.0,0
2019,8.0,0
2018,8.0,0
2017,8.0,0
2016,8.0,0
2021,9.0,13
2020,9.0,13
2019,9.0,13
2018,9.0,13
2017,9.0,13
2016,9.0,13
2021,10.0,1511
2020,10.0,1479
2019,10.0,1479
2018,10.0,1479
2017,10.0,1479
2016,10.0,1465
2021,11.0,1233
2020,11.0,1051
2019,11.0,1051
2018,11.0,1117
2017,11.0,1117
2016,11.0,1117
2021,12.0,5110
2020,12.0,4943
2019,12.0,4813
2018,12.0,4799
2017,12.0,4775
2016,12.0,4775
2021,13.0,28
2020,13.0,28
2019,13.0,28
2018,13.0,28
2017,13.0,28
2016,13.0,28
2021,14.0,126
2020,14.0,126
2019,14.0,126
2018,14.0,126
2017,14.0,126
2016,14.0,126
2021,15.0,26
2020,15.0,26
2019,15.0,26
2018,15.0,26
2017,15.0,26
2016,15.0,26
2021,16.0,1443
2020,16.0,1443
2019,16.0,1443
2018,16.0,1443
2017,16.0,1443
2016,16.0,1443
2021,17.0,0
2020,17.0,0
2019,17.0,0
2018,17.0,0
2017,17.0,0
2016,17.0,0
2021,18.0,1049
2020,18.0,928
2019,18.0,928
2018,18.0,928
2017,18.0,928
2016,18.0,928
2021,19.0,301
2020,19.0,293
2019,19.0,293
2018,19.0,293
2017,19.0,293
2016,19.0,293
