Year,Value
2022,4.14
2021,3.13
2020,3.12
2019,3.13
2018,3.14
2017,3.14
2016,3.16
2015,3.17
2014,3.18
2013,3.16
2012,3.14
2011,3.13
2010,3.1
2009,3.08
