Year,Value
2022,12.31
2021,10.5
2020,11.48
2019,13.53
2018,13.91
2017,12.78
2016,11.61
2015,14.56
2014,10.82
2013,10.27
2012,16.38
2011,13.79
2010,14.54
2009,14.54
