Year,GeoCode,Value
2018,,1.06
2017,,1.0
2016,,1.16
2015,,1.37
2014,,1.71
2013,,1.85
2012,,2.1
2011,,2.32
2010,,2.18
2018,d1,1.14
2017,d1,0.72
2016,d1,0.83
2015,d1,1.04
2014,d1,1.08
2013,d1,1.23
2012,d1,1.67
2011,d1,1.92
2010,d1,1.97
2018,d2,1.09
2017,d2,1.19
2016,d2,1.21
2015,d2,1.35
2014,d2,1.53
2013,d2,1.62
2012,d2,1.61
2011,d2,1.72
2010,d2,2.12
2018,d3,1.1
2017,d3,1.28
2016,d3,1.27
2015,d3,1.49
2014,d3,1.93
2013,d3,2.33
2012,d3,2.33
2011,d3,2.2
2010,d3,2.52
2018,d4,1.39
2017,d4,1.14
2016,d4,1.18
2015,d4,1.32
2014,d4,1.62
2013,d4,2.03
2012,d4,2.51
2011,d4,3.02
2010,d4,3.36
2018,d5,0.94
2017,d5,0.93
2016,d5,1.11
2015,d5,1.27
2014,d5,1.56
2013,d5,1.54
2012,d5,1.95
2011,d5,2.19
2010,d5,2.67
2018,d6,1.09
2017,d6,1.07
2016,d6,1.43
2015,d6,1.6
2014,d6,1.79
2013,d6,1.58
2012,d6,2.2
2011,d6,2.34
2010,d6,2.76
2018,d7,1.13
2017,d7,1.0
2016,d7,1.19
2015,d7,1.3
2014,d7,1.81
2013,d7,2.2
2012,d7,2.37
2011,d7,2.51
2010,d7,3.05
2018,d8,1.31
2017,d8,1.17
2016,d8,1.35
2015,d8,1.36
2014,d8,1.86
2013,d8,2.15
2012,d8,2.49
2011,d8,2.57
2010,d8,3.07
2018,d9,1.15
2017,d9,1.05
2016,d9,1.32
2015,d9,1.45
2014,d9,1.88
2013,d9,2.79
2012,d9,2.37
2011,d9,2.73
2010,d9,3.08
2018,d10,1.01
2017,d10,1.07
2016,d10,1.19
2015,d10,1.52
2014,d10,1.98
2013,d10,2.17
2012,d10,2.51
2011,d10,2.63
2010,d10,3.01
2018,d11,0.97
2017,d11,0.86
2016,d11,1.01
2015,d11,1.33
2014,d11,1.75
2013,d11,2.3
2012,d11,2.63
2011,d11,3.09
2010,d11,3.29
2018,d12,1.26
2017,d12,1.15
2016,d12,1.47
2015,d12,1.7
2014,d12,2.02
2013,d12,1.77
2012,d12,2.29
2011,d12,2.47
2010,d12,2.6
2018,d13,1.09
2017,d13,0.86
2016,d13,1.12
2015,d13,1.42
2014,d13,1.89
2013,d13,1.85
2012,d13,2.29
2011,d13,2.46
2010,d13,2.88
2018,d14,1.21
2017,d14,0.91
2016,d14,1.08
2015,d14,1.43
2014,d14,1.56
2013,d14,1.78
2012,d14,2.07
2011,d14,2.62
2010,d14,3.45
2018,d15,0.82
2017,d15,0.8
2016,d15,1.18
2015,d15,1.54
2014,d15,1.73
2013,d15,1.86
2012,d15,2.05
2011,d15,2.62
2010,d15,3.06
2018,d16,1.13
2017,d16,1.15
2016,d16,1.26
2015,d16,1.47
2014,d16,1.87
2013,d16,2.74
2012,d16,2.59
2011,d16,2.95
2010,d16,3.42
2018,d18,1.08
2017,d18,0.8
2016,d18,1.13
2015,d18,1.3
2014,d18,1.64
2013,d18,5.21
2012,d18,2.14
2011,d18,3.11
2010,d18,3.64
2018,d19,1.43
2017,d19,1.39
2016,d19,1.41
2015,d19,1.49
2014,d19,2.35
2013,d19,3.07
2012,d19,3.21
2011,d19,3.24
2010,d19,3.18
2018,d171,0.72
2017,d171,0.81
2016,d171,1.22
2015,d171,1.71
2014,d171,2.09
2013,d171,1.94
2012,d171,3.06
2011,d171,3.19
2010,d171,3.44
2018,d172,0.72
2017,d172,0.81
2016,d172,1.22
2015,d172,1.71
2014,d172,2.09
2013,d172,1.94
2012,d172,3.06
2011,d172,3.19
2010,d172,3.44
2018,d173,0.72
2017,d173,0.81
2016,d173,1.22
2015,d173,1.71
2014,d173,2.09
2013,d173,1.94
2012,d173,3.06
2011,d173,3.19
2010,d173,3.44
2018,d174,0.72
2017,d174,0.81
2016,d174,1.22
2015,d174,1.71
2014,d174,2.09
2013,d174,1.94
2012,d174,3.06
2011,d174,3.19
2010,d174,3.44
