Year,Value,GeoCode
2014,45.7,
2015,44.94,
2016,44.3,
2017,43.19,
2018,42.24,
2019,40.99,
2020,39.94,
2021,38.97,
2014,24.89,1.0
2015,24.24,1.0
2016,23.6,1.0
2017,22.9,1.0
2018,22.08,1.0
2019,21.55,1.0
2020,20.57,1.0
2021,19.88,1.0
2014,22.19,2.0
2015,21.23,2.0
2016,20.25,2.0
2017,19.19,2.0
2018,18.29,2.0
2019,16.97,2.0
2020,16.38,2.0
2021,15.74,2.0
2014,27.1,3.0
2015,26.17,3.0
2016,26.09,3.0
2017,24.94,3.0
2018,23.99,3.0
2019,22.79,3.0
2020,21.94,3.0
2021,21.4,3.0
2014,36.44,4.0
2015,35.61,4.0
2016,34.91,4.0
2017,33.78,4.0
2018,33.08,4.0
2019,31.77,4.0
2020,31.09,4.0
2021,30.32,4.0
2014,44.54,5.0
2015,43.73,5.0
2016,42.85,5.0
2017,42.0,5.0
2018,40.97,5.0
2019,39.63,5.0
2020,39.05,5.0
2021,38.1,5.0
2014,17.11,6.0
2015,16.78,6.0
2016,16.61,6.0
2017,15.87,6.0
2018,15.49,6.0
2019,14.8,6.0
2020,14.3,6.0
2021,13.82,6.0
2014,55.76,7.0
2015,55.28,7.0
2016,54.96,7.0
2017,54.05,7.0
2018,53.07,7.0
2019,51.7,7.0
2020,50.31,7.0
2021,49.46,7.0
2014,46.05,8.0
2015,45.37,8.0
2016,44.65,8.0
2017,43.5,8.0
2018,42.68,8.0
2019,41.5,8.0
2020,40.55,8.0
2021,39.6,8.0
2014,55.15,9.0
2015,54.26,9.0
2016,53.91,9.0
2017,53.01,9.0
2018,52.25,9.0
2019,50.67,9.0
2020,49.69,9.0
2021,48.95,9.0
2014,51.68,10.0
2015,50.69,10.0
2016,50.0,10.0
2017,48.99,10.0
2018,47.85,10.0
2019,46.52,10.0
2020,45.11,10.0
2021,43.82,10.0
2014,61.03,11.0
2015,60.7,11.0
2016,59.92,11.0
2017,58.63,11.0
2018,57.48,11.0
2019,55.81,11.0
2020,54.18,11.0
2021,52.62,11.0
2014,46.63,12.0
2015,45.73,12.0
2016,45.01,12.0
2017,43.67,12.0
2018,42.55,12.0
2019,41.0,12.0
2020,39.69,12.0
2021,38.43,12.0
2014,36.3,13.0
2015,35.54,13.0
2016,34.72,13.0
2017,33.56,13.0
2018,32.74,13.0
2019,31.75,13.0
2020,31.06,13.0
2021,30.24,13.0
2014,38.89,14.0
2015,38.19,14.0
2016,37.44,14.0
2017,35.84,14.0
2018,34.45,14.0
2019,33.02,14.0
2020,31.78,14.0
2021,30.79,14.0
2014,56.79,15.0
2015,55.86,15.0
2016,55.29,15.0
2017,54.38,15.0
2018,53.46,15.0
2019,52.21,15.0
2020,51.29,15.0
2021,50.53,15.0
2014,58.46,16.0
2015,57.75,16.0
2016,56.73,16.0
2017,55.73,16.0
2018,54.53,16.0
2019,53.34,16.0
2020,51.86,16.0
2021,50.76,16.0
2014,47.07,17.0
2015,45.9,17.0
2016,45.31,17.0
2017,44.28,17.0
2018,43.22,17.0
2019,42.84,17.0
2020,42.09,17.0
2021,40.91,17.0
2014,64.27,18.0
2015,63.07,18.0
2016,62.11,18.0
2017,60.56,18.0
2018,59.36,18.0
2019,57.96,18.0
2020,56.49,18.0
2021,55.17,18.0
2014,62.28,19.0
2015,61.3,19.0
2016,60.6,19.0
2017,59.49,19.0
2018,58.44,19.0
2019,57.31,19.0
2020,55.71,19.0
2021,54.22,19.0
