Year,Value,GeoCode
2020,55.9,
2019,57.7,
2018,57.5,
2017,57.7,
2016,57.5,
2015,57.2,
2020,47.8,d1
2019,48.2,d1
2018,46.7,d1
2017,48.0,d1
2016,47.7,d1
2015,48.3,d1
2020,47.5,d2
2019,48.13,d2
2018,47.7,d2
2017,48.3,d2
2016,47.8,d2
2015,48.0,d2
2020,52.7,d3
2019,53.6,d3
2018,53.3,d3
2017,53.6,d3
2016,53.5,d3
2015,53.3,d3
2020,58.1,d4
2019,60.08,d4
2018,60.0,d4
2017,61.3,d4
2016,61.4,d4
2015,61.6,d4
2020,55.2,d5
2019,57.69,d5
2018,57.4,d5
2017,57.2,d5
2016,56.5,d5
2015,56.2,d5
2020,50.6,d6
2019,50.38,d6
2018,49.7,d6
2017,50.7,d6
2016,51.3,d6
2015,50.2,d6
2020,54.9,d7
2019,57.77,d7
2018,57.5,d7
2017,56.9,d7
2016,56.0,d7
2015,55.1,d7
2020,58.6,d8
2019,61.12,d8
2018,61.4,d8
2017,61.5,d8
2016,61.2,d8
2015,61.1,d8
2020,57.4,d9
2019,60.34,d9
2018,60.4,d9
2017,60.2,d9
2016,60.0,d9
2015,59.6,d9
2020,57.1,d10
2019,59.24,d10
2018,59.2,d10
2017,59.1,d10
2016,58.6,d10
2015,58.0,d10
2020,57.9,d11
2019,60.16,d11
2018,60.5,d11
2017,60.3,d11
2016,59.9,d11
2015,59.7,d11
2020,61.4,d12
2019,63.62,d12
2018,63.7,d12
2017,63.7,d12
2016,63.7,d12
2015,63.3,d12
2020,54.8,d13
2019,56.65,d13
2018,57.2,d13
2017,57.6,d13
2016,57.7,d13
2015,58.2,d13
2020,56.7,d14
2019,58.43,d14
2018,59.3,d14
2017,59.3,d14
2016,59.5,d14
2015,60.1,d14
2020,61.2,d15
2019,63.96,d15
2018,63.7,d15
2017,63.6,d15
2016,63.1,d15
2015,62.2,d15
2020,62.3,d16
2019,64.9,d16
2018,64.9,d16
2017,64.2,d16
2016,63.6,d16
2015,62.7,d16
2020,59.5,d18
2019,62.35,d18
2018,62.5,d18
2017,60.5,d18
2016,60.8,d18
2015,60.9,d18
2020,58.0,d19
2019,60.94,d19
2018,60.8,d19
2017,60.4,d19
2016,60.3,d19
2015,59.2,d19
2020,59.8,d171
2019,61.98,d171
2018,57.4,d171
2017,61.7,d171
2016,61.6,d171
2015,61.7,d171
2020,59.8,d172
2019,61.98,d172
2018,57.4,d172
2017,61.7,d172
2016,61.6,d172
2015,61.7,d172
2020,59.8,d173
2019,61.98,d173
2018,57.4,d173
2017,61.7,d173
2016,61.6,d173
2015,61.7,d173
2020,59.8,d174
2019,61.98,d174
2018,57.4,d174
2017,61.7,d174
2016,61.6,d174
2015,61.7,d174
