Year,Value
2022,5.61
2021,5.1
2020,5.1
2019,5.87
2018,5.68
2017,5.48
2016,5.2
2015,4.97
2014,4.67
2013,4.33
2012,4.08
2011,3.76
2010,3.33
2009,3.23
