Year,Value,GeoCode
2015,22.7,
2016,22.5,
2017,22.3,
2018,21.7,
2015,18.1,1.0
2016,17.6,1.0
2017,18.2,1.0
2018,16.2,1.0
2015,19.5,2.0
2016,18.9,2.0
2017,18.3,2.0
2018,17.3,2.0
2015,23.9,3.0
2016,23.8,3.0
2017,23.5,3.0
2018,22.7,3.0
2015,20.9,4.0
2016,21.0,4.0
2017,21.3,4.0
2018,21.5,4.0
2015,27.2,5.0
2016,26.9,5.0
2017,26.7,5.0
2018,26.0,5.0
2015,19.7,6.0
2016,20.5,6.0
2017,19.8,6.0
2018,19.2,6.0
2015,28.9,7.0
2016,28.2,7.0
2017,27.5,7.0
2018,26.9,7.0
2015,23.4,8.0
2016,23.9,8.0
2017,23.7,8.0
2018,23.5,8.0
2015,24.5,9.0
2016,24.6,9.0
2017,24.4,9.0
2018,24.3,9.0
2015,24.4,10.0
2016,24.3,10.0
2017,23.9,10.0
2018,23.4,10.0
2015,25.2,11.0
2016,24.9,11.0
2017,24.8,11.0
2018,24.0,11.0
2015,19.6,12.0
2016,19.1,12.0
2017,18.9,12.0
2018,18.6,12.0
2015,25.7,13.0
2016,26.1,13.0
2017,26.3,13.0
2018,26.2,13.0
2015,22.2,14.0
2016,23.0,14.0
2017,23.0,14.0
2018,22.9,14.0
2015,21.6,15.0
2016,21.2,15.0
2017,20.8,15.0
2018,20.2,15.0
2015,21.2,16.0
2016,20.8,16.0
2017,21.0,16.0
2018,20.1,16.0
2015,17.8,17.0
2016,17.6,17.0
2017,17.9,17.0
2018,16.7,17.0
2015,22.3,18.0
2016,22.3,18.0
2017,21.6,18.0
2018,21.9,18.0
2015,21.9,19.0
2016,21.6,19.0
2017,21.6,19.0
2018,21.0,19.0
