Year,Value,GeoCode
2021,142.57,
2020,143.77,
2019,149.71,
2018,147.6,
2017,146.87,
2016,147.2,
2015,144.92,
2014,148.37,
2013,145.37,
2012,147.61,
2011,152.3,
2010,152.14,
2009,157.27,
2021,214.37,d1
2020,211.28,d1
2019,257.83,d1
2018,251.33,d1
2017,252.38,d1
2016,262.84,d1
2015,250.88,d1
2014,258.81,d1
2013,254.41,d1
2012,264.85,d1
2011,279.03,d1
2010,274.48,d1
2009,294.62,d1
2021,146.68,d2
2020,147.75,d2
2019,159.89,d2
2018,158.22,d2
2017,157.72,d2
2016,158.7,d2
2015,155.22,d2
2014,158.46,d2
2013,153.97,d2
2012,159.96,d2
2011,163.52,d2
2010,161.0,d2
2009,169.73,d2
2021,152.77,d3
2020,154.4,d3
2019,162.15,d3
2018,159.19,d3
2017,160.23,d3
2016,158.3,d3
2015,156.1,d3
2014,159.34,d3
2013,154.43,d3
2012,154.13,d3
2011,159.27,d3
2010,157.7,d3
2009,167.01,d3
2021,168.22,d4
2020,171.83,d4
2019,188.69,d4
2018,196.56,d4
2017,195.5,d4
2016,199.19,d4
2015,209.28,d4
2014,215.61,d4
2013,213.22,d4
2012,208.2,d4
2011,220.15,d4
2010,254.96,d4
2009,251.9,d4
2021,123.32,d5
2020,124.69,d5
2019,126.42,d5
2018,123.12,d5
2017,123.22,d5
2016,141.56,d5
2015,140.13,d5
2014,142.99,d5
2013,135.45,d5
2012,139.48,d5
2011,144.26,d5
2010,142.67,d5
2009,148.17,d5
2021,161.01,d6
2020,159.22,d6
2019,172.84,d6
2018,169.68,d6
2017,171.8,d6
2016,205.54,d6
2015,205.11,d6
2014,208.32,d6
2013,201.15,d6
2012,210.41,d6
2011,222.64,d6
2010,212.66,d6
2009,221.11,d6
2021,116.38,d7
2020,118.17,d7
2019,118.05,d7
2018,118.88,d7
2017,116.17,d7
2016,113.78,d7
2015,114.21,d7
2014,116.65,d7
2013,113.64,d7
2012,116.91,d7
2011,118.21,d7
2010,116.71,d7
2009,123.81,d7
2021,129.79,d8
2020,132.01,d8
2019,131.69,d8
2018,129.01,d8
2017,128.46,d8
2016,150.48,d8
2015,149.71,d8
2014,153.14,d8
2013,150.0,d8
2012,150.53,d8
2011,153.1,d8
2010,156.65,d8
2009,159.08,d8
2021,104.61,d9
2020,107.42,d9
2019,107.45,d9
2018,104.79,d9
2017,104.14,d9
2016,102.41,d9
2015,99.61,d9
2014,101.93,d9
2013,99.52,d9
2012,103.52,d9
2011,107.22,d9
2010,105.58,d9
2009,110.36,d9
2021,138.1,d10
2020,137.2,d10
2019,141.33,d10
2018,141.04,d10
2017,135.65,d10
2016,138.73,d10
2015,136.04,d10
2014,139.6,d10
2013,137.12,d10
2012,139.89,d10
2011,143.07,d10
2010,138.26,d10
2009,142.14,d10
2021,146.8,d11
2020,148.79,d11
2019,155.47,d11
2018,149.23,d11
2017,146.91,d11
2016,158.28,d11
2015,160.09,d11
2014,163.01,d11
2013,158.41,d11
2012,160.72,d11
2011,162.22,d11
2010,165.32,d11
2009,172.67,d11
2021,143.39,d12
2020,143.31,d12
2019,149.3,d12
2018,146.72,d12
2017,145.9,d12
2016,153.38,d12
2015,147.0,d12
2014,151.1,d12
2013,147.89,d12
2012,151.04,d12
2011,154.96,d12
2010,153.33,d12
2009,157.0,d12
2021,182.02,d13
2020,179.37,d13
2019,187.9,d13
2018,181.45,d13
2017,182.54,d13
2016,92.8,d13
2015,92.57,d13
2014,94.34,d13
2013,91.42,d13
2012,94.78,d13
2011,99.66,d13
2010,95.27,d13
2009,96.84,d13
2021,150.59,d14
2020,150.69,d14
2019,152.76,d14
2018,150.45,d14
2017,150.03,d14
2016,220.48,d14
2015,220.57,d14
2014,225.86,d14
2013,221.13,d14
2012,226.63,d14
2011,231.54,d14
2010,223.45,d14
2009,228.8,d14
2021,115.04,d15
2020,117.33,d15
2019,115.82,d15
2018,114.02,d15
2017,113.72,d15
2016,94.8,d15
2015,92.89,d15
2014,95.52,d15
2013,93.04,d15
2012,93.95,d15
2011,97.32,d15
2010,95.95,d15
2009,98.76,d15
2021,118.59,d16
2020,120.02,d16
2019,120.48,d16
2018,119.43,d16
2017,119.69,d16
2016,109.69,d16
2015,105.69,d16
2014,108.89,d16
2013,106.94,d16
2012,110.94,d16
2011,114.36,d16
2010,111.5,d16
2009,114.98,d16
2021,142.16,d18
2020,145.94,d18
2019,156.08,d18
2018,150.73,d18
2017,149.91,d18
2016,160.99,d18
2015,157.49,d18
2014,160.63,d18
2013,155.94,d18
2012,160.96,d18
2011,172.87,d18
2010,167.78,d18
2009,173.86,d18
2021,203.48,d19
2020,213.51,d19
2019,211.3,d19
2018,210.38,d19
2017,213.93,d19
2016,168.44,d19
2015,162.35,d19
2014,165.9,d19
2013,159.91,d19
2012,164.31,d19
2011,173.89,d19
