Year,Value,GeoCode
2021,27251,
2020,27085,
2019,27587,
2018,17542,
2017,11135,
2016,5541,
2015,5884,
2014,4581,
2013,3462,
2021,7912,1.0
2020,7946,1.0
2019,8034,1.0
2018,6113,1.0
2017,4441,1.0
2021,2861,2.0
2020,2829,2.0
2019,2793,2.0
2018,1687,2.0
2017,943,2.0
2021,3066,3.0
2020,3021,3.0
2019,3051,3.0
2018,1960,3.0
2017,1347,3.0
2021,670,4.0
2020,674,4.0
2019,682,4.0
2018,505,4.0
2017,388,4.0
2021,885,5.0
2020,895,5.0
2019,920,5.0
2018,437,5.0
2017,257,5.0
2021,633,6.0
2020,613,6.0
2019,622,6.0
2018,404,6.0
2017,274,6.0
2021,457,7.0
2020,465,7.0
2019,475,7.0
2018,245,7.0
2017,138,7.0
2021,289,8.0
2020,289,8.0
2019,297,8.0
2018,176,8.0
2017,91,8.0
2021,350,9.0
2020,346,9.0
2019,370,9.0
2018,218,9.0
2017,119,9.0
2021,1561,10.0
2020,1544,10.0
2019,1544,10.0
2018,1096,10.0
2017,539,10.0
2021,4503,11.0
2020,4415,11.0
2019,4478,11.0
2018,2282,11.0
2017,1257,11.0
2021,1536,12.0
2020,1516,12.0
2019,1587,12.0
2018,886,12.0
2017,523,12.0
2021,982,13.0
2020,1000,13.0
2019,1008,13.0
2018,623,13.0
2017,161,13.0
2021,180,14.0
2020,180,14.0
2019,210,14.0
2018,119,14.0
2017,81,14.0
2021,173,15.0
2020,176,15.0
2019,188,15.0
2018,115,15.0
2017,69,15.0
2021,425,16.0
2020,414,16.0
2019,420,16.0
2018,249,16.0
2017,194,16.0
2021,38,17.0
2020,38,17.0
2019,32,17.0
2018,4,17.0
2017,4,17.0
2021,100,18.0
2020,92,18.0
2019,115,18.0
2018,74,18.0
2017,53,18.0
2021,489,19.0
2020,490,19.0
2019,586,19.0
2018,349,19.0
2017,239,19.0
