Year,Value,GeoCode
2023,42.4,
2018,38.0,
2023,18.26,d1
2018,53.1,d1
2023,38.71,d2
2018,27.0,d2
2023,36.15,d3
2018,21.4,d3
2023,31.67,d4
2018,55.9,d4
2023,53.12,d5
2018,52.8,d5
2023,53.85,d6
2018,16.6,d6
2023,48.84,d7
2018,24.6,d7
2023,40.44,d8
2018,24.5,d8
2023,36.36,d9
2018,27.4,d9
2023,54.79,d10
2018,35.0,d10
2023,46.27,d11
2018,32.7,d11
2023,45.0,d12
2018,27.4,d12
2023,42.5,d13
2018,44.5,d13
2023,54.39,d14
2018,33.4,d14
2023,33.59,d15
2018,98.4,d15
2023,42.52,d16
2018,41.3,d16
2023,40.38,d18
2018,38.5,d18
2023,28.83,d19
2018,38.6,d19
2023,35.11,d171
2018,34.7,d171
2023,35.11,d172
2018,34.7,d172
2023,35.11,d173
2018,34.7,d173
2023,35.11,d174
2018,34.7,d174
