Year,Value,GeoCode
2022,27633.17,
2021,39015.0,
2020,25625.5,
2019,22583.5,
2018,24680.67,
2017,27231.92,
2016,30377.92,
2015,33549.0,
2014,36609.25,
2013,37289.42,
2012,32639.08,
2011,28084.75,
2010,23567.42,
2009,13982.92,
2022,638.0,d1
2021,930.67,d1
2020,559.83,d1
2019,479.17,d1
2018,528.08,d1
2022,946.67,d2
2021,1390.5,d2
2020,877.25,d2
2019,799.33,d2
2018,894.42,d2
2022,1338.58,d3
2021,1896.0,d3
2020,1238.08,d3
2019,1061.75,d3
2018,1134.83,d3
2022,1018.75,d4
2021,1425.0,d4
2020,910.0,d4
2019,794.33,d4
2018,886.5,d4
2022,1627.92,d5
2021,2320.83,d5
2020,1522.42,d5
2019,1344.0,d5
2018,1483.75,d5
2022,569.25,d6
2021,834.33,d6
2020,560.58,d6
2019,474.67,d6
2018,512.75,d6
2022,1908.58,d7
2021,2722.33,d7
2020,1752.5,d7
2019,1571.0,d7
2018,1745.25,d7
2022,1985.58,d8
2021,2682.25,d8
2020,1812.33,d8
2019,1610.25,d8
2018,1790.17,d8
2022,1951.17,d9
2021,2763.58,d9
2020,1841.25,d9
2019,1654.17,d9
2018,1808.08,d9
2022,3030.5,d10
2021,4285.58,d10
2020,2858.75,d10
2019,2538.5,d10
2018,2786.5,d10
2022,2777.42,d11
2021,3989.25,d11
2020,2586.83,d11
2019,2166.33,d11
2018,2317.75,d11
2022,2227.33,d12
2021,3185.17,d12
2020,2095.83,d12
2019,1903.83,d12
2018,2050.33,d12
2022,1127.92,d13
2021,1570.83,d13
2020,1062.83,d13
2019,924.17,d13
2018,1037.42,d13
2022,825.42,d14
2021,1146.33,d14
2020,737.75,d14
2019,668.42,d14
2018,732.5,d14
2022,2194.67,d15
2021,3144.92,d15
2020,2032.5,d15
2019,1771.67,d15
2018,1932.75,d15
2022,1721.92,d16
2021,2383.33,d16
2020,1625.58,d16
2019,1454.0,d16
2018,1540.5,d16
2022,627.58,d18
2021,839.17,d18
2020,572.42,d18
2019,507.0,d18
2018,565.75,d18
2022,820.67,d19
2021,1057.08,d19
2020,688.0,d19
2019,616.42,d19
2018,668.33,d19
2022,173.83,d171
2021,242.67,d171
2020,165.08,d171
2019,135.25,d171
2018,148.25,d171
2022,173.83,d172
2021,242.67,d172
2020,165.08,d172
2019,135.25,d172
2018,148.25,d172
2022,173.83,d173
2021,242.67,d173
2020,165.08,d173
2019,135.25,d173
2018,148.25,d173
2022,173.83,d174
2021,242.67,d174
2020,165.08,d174
2019,135.25,d174
2018,148.25,d174
