Year,Value
2022,23.59
2021,16.9
2020,17.33
2019,22.23
2018,21.91
2017,21.34
2016,18.55
2015,22.0
2014,17.79
2013,16.65
2012,22.95
2011,21.42
2010,23.93
2009,24.59
