Year,Value,GeoCode
2009,24,
2010,12,
2011,18,
2012,10,
2013,18,
2014,17,
2015,11,
2016,11,
2017,15,
2018,16,
2019,11,
2020,10,
2009,0,1.0
2010,0,1.0
2011,1,1.0
2012,10,1.0
2013,0,1.0
2014,0,1.0
2015,0,1.0
2016,2,1.0
2017,1,1.0
2018,0,1.0
2019,0,1.0
2020,0,1.0
2009,3,2.0
2010,1,2.0
2011,0,2.0
2012,0,2.0
2013,0,2.0
2014,2,2.0
2015,0,2.0
2016,2,2.0
2017,0,2.0
2018,1,2.0
2019,2,2.0
2020,1,2.0
2009,2,3.0
2010,1,3.0
2011,6,3.0
2012,2,3.0
2013,5,3.0
2014,1,3.0
2015,2,3.0
2016,0,3.0
2017,2,3.0
2018,2,3.0
2019,2,3.0
2020,0,3.0
2009,1,4.0
2010,1,4.0
2011,0,4.0
2012,1,4.0
2013,1,4.0
2014,0,4.0
2015,0,4.0
2016,0,4.0
2017,3,4.0
2018,2,4.0
2019,1,4.0
2020,0,4.0
2009,2,5.0
2010,0,5.0
2011,0,5.0
2012,0,5.0
2013,1,5.0
2014,0,5.0
2015,2,5.0
2016,3,5.0
2017,1,5.0
2018,1,5.0
2019,2,5.0
2020,1,5.0
2009,2,6.0
2010,5,6.0
2011,3,6.0
2012,2,6.0
2013,2,6.0
2014,1,6.0
2015,1,6.0
2016,0,6.0
2017,2,6.0
2018,1,6.0
2019,0,6.0
2020,0,6.0
2009,0,7.0
2010,0,7.0
2011,0,7.0
2012,0,7.0
2013,1,7.0
2014,1,7.0
2015,2,7.0
2016,0,7.0
2017,0,7.0
2018,0,7.0
2019,1,7.0
2020,2,7.0
2009,1,8.0
2010,2,8.0
2011,0,8.0
2012,1,8.0
2013,3,8.0
2014,5,8.0
2015,0,8.0
2016,0,8.0
2017,1,8.0
2018,2,8.0
2019,0,8.0
2020,0,8.0
2009,2,9.0
2010,0,9.0
2011,0,9.0
2012,3,9.0
2013,1,9.0
2014,0,9.0
2015,0,9.0
2016,0,9.0
2017,0,9.0
2018,0,9.0
2019,0,9.0
2020,1,9.0
2009,2,10.0
2010,1,10.0
2011,4,10.0
2012,0,10.0
2013,1,10.0
2014,0,10.0
2015,1,10.0
2016,1,10.0
2017,2,10.0
2018,2,10.0
2019,1,10.0
2020,3,10.0
2009,2,11.0
2010,0,11.0
2011,0,11.0
2012,0,11.0
2013,0,11.0
2014,2,11.0
2015,24,11.0
2016,0,11.0
2017,3,11.0
2018,2,11.0
2019,2,11.0
2020,0,11.0
2009,0,12.0
2010,0,12.0
2011,1,12.0
2012,0,12.0
2013,0,12.0
2014,0,12.0
2015,2,12.0
2016,0,12.0
2017,0,12.0
2018,1,12.0
2019,0,12.0
2020,0,12.0
2009,0,13.0
2010,0,13.0
2011,1,13.0
2012,0,13.0
2013,0,13.0
2014,0,13.0
2015,0,13.0
2016,1,13.0
2017,0,13.0
2018,1,13.0
2019,0,13.0
2020,2,13.0
2009,0,14.0
2010,0,14.0
2011,0,14.0
2012,0,14.0
2013,0,14.0
2014,0,14.0
2015,0,14.0
2016,0,14.0
2017,0,14.0
2018,1,14.0
2019,0,14.0
2020,0,14.0
2009,1,15.0
2010,0,15.0
2011,1,15.0
2012,0,15.0
2013,2,15.0
2014,1,15.0
2015,0,15.0
2016,1,15.0
2017,0,15.0
2018,0,15.0
2019,0,15.0
2020,0,15.0
2009,0,16.0
2010,0,16.0
2011,0,16.0
2012,0,16.0
2013,1,16.0
2014,2,16.0
2015,0,16.0
2016,0,16.0
2017,0,16.0
2018,0,16.0
2019,0,16.0
2020,0,16.0
2009,1,17.0
2010,1,17.0
2011,0,17.0
2012,1,17.0
2013,0,17.0
2014,0,17.0
2015,0,17.0
2016,0,17.0
2017,0,17.0
2018,0,17.0
2019,0,17.0
2020,0,17.0
2009,0,18.0
2010,0,18.0
2011,0,18.0
2012,0,18.0
2013,0,18.0
2014,0,18.0
2015,0,18.0
2016,0,18.0
2017,0,18.0
2018,0,18.0
2019,0,18.0
2020,0,18.0
2009,2,19.0
2010,0,19.0
2011,1,19.0
2012,0,19.0
2013,0,19.0
2014,2,19.0
2015,1,19.0
2016,1,19.0
2017,0,19.0
2018,0,19.0
2019,0,19.0
2020,0,19.0
