Year,Value,GeoCode
2015,11858,
2016,12133,
2017,12453,
2018,13086,
2015,16369,1.0
2016,17157,1.0
2017,17076,1.0
2018,18810,1.0
2015,16778,2.0
2016,17652,2.0
2017,18068,2.0
2018,19043,2.0
2015,14550,3.0
2016,14841,3.0
2017,15193,3.0
2018,16058,3.0
2015,13359,4.0
2016,13657,4.0
2017,13962,4.0
2018,14500,4.0
2015,11028,5.0
2016,11253,5.0
2017,11367,5.0
2018,12078,5.0
2015,18900,6.0
2016,18319,6.0
2017,18844,6.0
2018,19893,6.0
2015,9786,7.0
2016,9964,7.0
2017,10250,7.0
2018,10663,7.0
2015,11341,8.0
2016,11595,8.0
2017,11944,8.0
2018,12441,8.0
2015,10080,9.0
2016,10302,9.0
2017,10627,9.0
2018,11098,9.0
2015,10383,10.0
2016,10565,10.0
2017,10877,10.0
2018,11480,10.0
2015,9779,11.0
2016,10096,11.0
2017,10450,11.0
2018,10991,11.0
2015,11567,12.0
2016,11902,12.0
2017,12376,12.0
2018,12861,12.0
2015,13202,13.0
2016,13392,13.0
2017,13655,13.0
2018,14252,13.0
2015,12566,14.0
2016,12726,14.0
2017,13208,14.0
2018,13959,14.0
2015,9607,15.0
2016,9823,15.0
2017,10143,15.0
2018,10638,15.0
2015,9794,16.0
2016,10083,16.0
2017,10302,16.0
2018,10766,16.0
2015,12127,17.0
2016,12394,17.0
2017,12727,17.0
2018,13447,17.0
2015,9020,18.0
2016,9362,18.0
2017,9673,18.0
2018,9935,18.0
2015,10144,19.0
2016,10510,19.0
2017,10933,19.0
2018,11383,19.0
2015,14918,
2016,16803,
2017,16800,
2018,18667,
2015,16769,
2016,17238,
2017,17038,
2018,17846,
2015,16668,
2016,18087,
2017,17864,
2018,19706,
2015,17062,
2016,16753,
2017,17289,
2018,19957,
2015,21888,
2016,23251,
2017,21431,
2018,31141,
2015,16538,
2016,16222,
2017,17378,
2018,20318,
2015,28350,
2016,29364,
2017,27729,
2018,29941,
2015,12534,
2016,13329,
2017,14879,
2018,19984,
2015,11927,
2016,12059,
2017,13110,
2018,13571,
2015,10937,
2016,11395,
2017,11502,
2018,13207,
2015,14106,
2016,14770,
2017,14368,
2018,15802,
2015,11498,
2016,11911,
2017,12862,
2018,13486,
2015,15007,
2016,15438,
2017,16501,
2018,17121,
2015,14779,
2016,14846,
2017,15028,
2015,11679,
2016,11809,
2017,12445,
2018,13018,
2015,13931,
2016,15440,
2017,15378,
2018,17248,
2015,14269,
2016,15744,
2017,15233,
2018,16312,
2015,13117,
2016,13612,
2017,13781,
2018,14100,
2015,13319,
2016,14000,
2017,14416,
2018,16019,
2015,16160,
2016,16500,
2017,17522,
2018,17061,
2015,19362,
2016,19802,
2017,20788,
2018,21392,
2015,23612,
2016,26260,
2017,26005,
2018,26933,
2015,23673,
2016,27859,
2017,21443,
2018,24075,
2015,23442,
2016,24722,
2017,20888,
2018,25906,
2015,18407,
2016,18452,
2017,19377,
2018,19334,
2015,16977,
2016,16804,
2017,18492,
2018,19937,
2015,17026,
2016,17626,
2017,18410,
2018,18942,
2015,14272,
2016,14458,
2017,15068,
2018,15509,
2015,13809,
2016,13627,
2017,14494,
2018,15211,
2015,14055,
2016,14318,
2017,14535,
2018,16094,
2015,13374,
2016,14167,
2017,14944,
2018,15482,
2015,15013,
2016,14608,
2017,15872,
2018,15907,
2015,12733,
2016,12990,
2017,13894,
2018,14625,
2015,16364,
2016,16745,
2017,16103,
2018,18419,
2015,11936,
2016,12291,
2017,13950,
2018,13920,
2015,15272,
2016,16384,
2017,8054,
2018,9958,
2015,13225,
2016,14501,
2017,15266,
2018,15849,
2015,11948,
2016,12143,
2017,12956,
2018,13713,
2015,13117,
2016,13511,
2017,14294,
2018,14997,
2015,13415,
2016,13921,
2017,14189,
2018,15003,
2015,13567,
2016,14187,
2017,14864,
2018,11798,
2015,13383,
2016,13877,
2017,14324,
2018,15077,
2015,13310,
2016,13663,
2017,13317,
2018,14526,
2015,11751,
2016,11899,
2017,12539,
2018,13250,
2015,12170,
2016,12515,
2017,13091,
2018,13995,
2015,10704,
2016,10651,
2017,11641,
2018,11512,
2015,11384,
2016,12169,
2017,12881,
2018,13552,
2015,12411,
2016,13146,
2017,13575,
2018,13613,
2015,26437,
2016,27539,
2017,29967,
2018,27165,
2015,28350,
2016,29364,
2017,30210,
2018,32242,
2015,25164,
2016,26431,
2017,29904,
2018,31786,
2015,23855,
2016,23126,
2017,24954,
2018,22888,
2015,21376,
2016,24533,
2017,24848,
2018,28191,
2015,27343,
2016,29364,
2017,30210,
2018,32242,
2015,24672,
2016,20210,
2017,22629,
2018,32242,
2015,16782,
2016,17370,
2017,17936,
2018,19153,
2015,14428,
2016,21063,
2017,23216,
2018,23948,
2015,17138,
2016,17204,
2017,18132,
2018,18806,
2015,21237,
2016,21456,
2017,22639,
2018,22329,
2015,22170,
2016,24995,
2017,20168,
2018,24165,
2015,19786,
2016,22599,
