Year,Value,GeoCode
2021,14.6,
2020,13.8,
2019,12.9,
2018,12.8,
2017,11.9,
2016,12.3,
2015,11.9,
2014,12.3,
2013,13.1,
2012,13.6,
2011,13.9,
2010,14.8,
2009,15.1,
2021,19.5,1.0
2020,17.4,1.0
2019,16.1,1.0
2018,15.9,1.0
2017,14.7,1.0
2016,14.7,1.0
2015,13.5,1.0
2014,13.0,1.0
2013,13.2,1.0
2012,13.1,1.0
2011,13.1,1.0
2010,14.3,1.0
2009,14.2,1.0
2021,11.9,2.0
2020,10.9,2.0
2019,10.2,2.0
2018,10.3,2.0
2017,9.7,2.0
2016,9.9,2.0
2015,9.7,2.0
2014,10.1,2.0
2013,10.8,2.0
2012,11.4,2.0
2011,11.8,2.0
2010,12.9,2.0
2009,13.0,2.0
2021,12.3,3.0
2020,11.7,3.0
2019,10.9,3.0
2018,11.1,3.0
2017,10.8,3.0
2016,11.1,3.0
2015,11.0,3.0
2014,11.3,3.0
2013,12.0,3.0
2012,12.2,3.0
2011,12.2,3.0
2010,12.6,3.0
2009,12.5,3.0
2021,14.0,4.0
2020,13.4,4.0
2019,12.4,4.0
2018,12.0,4.0
2017,11.2,4.0
2016,11.5,4.0
2015,11.2,4.0
2014,11.5,4.0
2013,12.2,4.0
2012,12.6,4.0
2011,13.0,4.0
2010,13.8,4.0
2009,14.0,4.0
2021,16.0,5.0
2020,15.2,5.0
2019,14.3,5.0
2018,14.3,5.0
2017,13.0,5.0
2016,13.2,5.0
2015,12.9,5.0
2014,13.3,5.0
2013,14.2,5.0
2012,14.9,5.0
2011,15.2,5.0
2010,16.9,5.0
2009,17.2,5.0
2021,10.2,6.0
2020,9.5,6.0
2019,9.1,6.0
2018,9.3,6.0
2017,8.7,6.0
2016,8.8,6.0
2015,8.4,6.0
2014,8.2,6.0
2013,8.8,6.0
2012,8.8,6.0
2011,8.7,6.0
2010,9.5,6.0
2009,10.0,6.0
2021,19.3,7.0
2020,18.1,7.0
2019,16.9,7.0
2018,16.3,7.0
2017,15.1,7.0
2016,15.4,7.0
2015,15.1,7.0
2014,15.8,7.0
