Year,Value,GeoCode
2023,13.56,
2018,18.1,
2023,14.91,d1
2018,20.3,d1
2023,15.08,d2
2018,7.4,d2
2023,15.27,d3
2018,13.4,d3
2023,15.25,d4
2018,8.5,d4
2023,10.94,d5
2018,21.6,d5
2023,13.68,d6
2018,10.5,d6
2023,21.54,d7
2018,18.4,d7
2023,13.97,d8
2018,16.8,d8
2023,6.77,d9
2018,26.5,d9
2023,16.33,d10
2018,15.4,d10
2023,14.18,d11
2018,33.5,d11
2023,11.43,d12
2018,21.5,d12
2023,10.17,d13
2018,24.3,d13
2023,10.53,d14
2018,28.4,d14
2023,3.03,d15
2018,4.7,d15
2023,12.5,d16
2018,18.7,d16
2023,23.08,d18
2018,10.6,d18
2023,27.43,d19
2018,20.4,d19
2023,26.88,d171
2018,6.3,d171
2023,26.88,d172
2018,6.3,d172
2023,26.88,d173
2018,6.3,d173
2023,26.88,d174
2018,6.3,d174
