Year,Value
2023,10.02
2022,11.8
2021,10.53
2020,10.0
2019,14.11
2018,14.51
2017,12.83
2016,12.02
2015,14.19
2014,10.8
2013,10.26
2012,15.94
2011,12.87
2010,11.86
2009,13.64
