Year,Value,GeoCode
2019,34.6,
2018,35.4,
2017,36.1,
2016,37.0,
2015,37.3,
2019,39.4,1.0
2018,39.5,1.0
2017,39.9,1.0
2016,41.5,1.0
2015,41.3,1.0
2019,37.1,2.0
2018,37.2,2.0
2017,37.9,2.0
2016,38.9,2.0
2015,38.8,2.0
2019,33.8,3.0
2018,34.6,3.0
2017,35.2,3.0
2016,36.2,3.0
2015,36.6,3.0
2019,33.2,4.0
2018,34.2,4.0
2017,34.4,4.0
2016,35.6,4.0
2015,35.6,4.0
2019,32.9,5.0
2018,33.8,5.0
2017,34.7,5.0
2016,35.5,5.0
2015,35.8,5.0
2019,35.4,6.0
2018,36.2,6.0
2017,36.3,6.0
2016,37.4,6.0
2015,37.5,6.0
2019,32.5,7.0
2018,33.6,7.0
2017,34.2,7.0
2016,34.7,7.0
2015,34.8,7.0
2019,29.9,8.0
2018,30.7,8.0
2017,31.3,8.0
2016,32.1,8.0
2015,32.5,8.0
2019,31.5,9.0
2018,32.2,9.0
2017,32.9,9.0
2016,33.6,9.0
2015,34.0,9.0
2019,33.3,10.0
2018,34.3,10.0
2017,34.8,10.0
2016,35.7,10.0
2015,36.0,10.0
2019,34.1,11.0
2018,35.0,11.0
2017,35.9,11.0
2016,36.8,11.0
2015,37.2,11.0
2019,34.9,12.0
2018,35.5,12.0
2017,36.3,12.0
2016,37.1,12.0
2015,37.6,12.0
2019,33.0,13.0
2018,34.0,13.0
2017,34.3,13.0
2016,35.0,13.0
2015,35.2,13.0
2019,32.9,14.0
2018,33.9,14.0
2017,35.0,14.0
2016,35.9,14.0
2015,36.3,14.0
2019,33.8,15.0
2018,34.7,15.0
2017,35.3,15.0
2016,36.4,15.0
2015,36.6,15.0
2019,31.8,16.0
2018,32.6,16.0
2017,33.0,16.0
2016,33.8,16.0
2015,34.2,16.0
2019,33.9,17.0
2018,34.8,17.0
2017,34.9,17.0
2016,36.2,17.0
2015,36.5,17.0
2019,31.3,18.0
2018,32.7,18.0
2017,33.2,18.0
2016,34.6,18.0
2015,35.5,18.0
2019,31.6,19.0
2018,32.0,19.0
2017,32.9,19.0
2016,34.0,19.0
2015,34.3,19.0
