Year,Value,GeoCode
2019,67.0,
2018,63.0,
2017,44.0,
2016,47.0,
2015,55.0,
2014,55.0,
2013,50.0,
2012,57.0,
2011,46.0,
2010,70.0,
2009,50.0,
2021,800180.0,
2020,801545.0,
2019,795736.0,
2018,798538.0,
2017,792086.0,
2016,791632.0,
2015,787266.0,
2014,787301.0,
2013,794228.0,
2012,799188.0,
2011,800469.0,
2010,810444.0,
2009,815440.0,
2020,800862.5,
2019,798640.5,
2018,797137.0,
2017,795312.0,
2016,791859.0,
2015,789449.0,
2014,787283.5,
2013,790764.5,
2012,796708.0,
2011,799828.5,
2010,805456.5,
2009,812942.0,
2019,8.39,
2018,7.9,
2017,5.53,
2016,5.94,
2015,6.97,
2014,6.99,
2013,6.32,
2012,7.15,
2011,5.75,
2010,8.69,
2009,6.15,
2015,12.0,1.0
2015,10.0,2.0
2015,16.0,3.0
2015,11.0,4.0
2015,16.0,5.0
2015,7.0,6.0
2015,20.0,7.0
2015,17.0,8.0
2015,17.0,9.0
2015,32.0,10.0
2015,16.0,11.0
2015,23.0,12.0
2015,16.0,13.0
2015,11.0,14.0
2015,14.0,15.0
2015,15.0,16.0
2015,1.0,17.0
2015,5.0,18.0
2015,3.0,19.0
2021,27525.0,1.0
2020,27418.0,1.0
2019,27070.0,1.0
2018,27259.0,1.0
2017,26810.0,1.0
2016,26769.0,1.0
2015,26472.0,1.0
2014,26221.0,1.0
2013,26373.0,1.0
2012,26368.0,1.0
2011,25854.0,1.0
2010,25944.0,1.0
2009,25924.0,1.0
2021,42853.0,2.0
2020,42826.0,2.0
2019,42618.0,2.0
2018,42778.0,2.0
2017,42615.0,2.0
2016,42406.0,2.0
2015,42180.0,2.0
2014,42411.0,2.0
2013,42840.0,2.0
2012,43190.0,2.0
2011,43117.0,2.0
2010,43914.0,2.0
2009,44099.0,2.0
2021,48728.0,3.0
2020,48877.0,3.0
2019,48617.0,3.0
2018,48762.0,3.0
2017,48475.0,3.0
2016,48287.0,3.0
2015,48208.0,3.0
2014,48302.0,3.0
2013,49001.0,3.0
2012,49377.0,3.0
2011,49410.0,3.0
2010,50036.0,3.0
2009,49940.0,3.0
2021,38674.0,4.0
2020,38736.0,4.0
2019,38338.0,4.0
2018,38164.0,4.0
2017,37774.0,4.0
2016,37562.0,4.0
2015,37084.0,4.0
2014,36889.0,4.0
2013,36807.0,4.0
2012,36725.0,4.0
2011,36442.0,4.0
2010,36399.0,4.0
2009,36123.0,4.0
2021,47274.0,5.0
2020,47491.0,5.0
2019,47092.0,5.0
2018,47383.0,5.0
2017,46891.0,5.0
2016,46818.0,5.0
2015,46718.0,5.0
2014,46873.0,5.0
2013,47617.0,5.0
2012,48168.0,5.0
2011,48337.0,5.0
2010,49324.0,5.0
2009,49775.0,5.0
2021,30667.0,6.0
2020,30644.0,6.0
2019,30538.0,6.0
2018,30706.0,6.0
2017,30362.0,6.0
2016,30116.0,6.0
2015,30124.0,6.0
2014,30428.0,6.0
2013,30858.0,6.0
2012,30843.0,6.0
2011,30887.0,6.0
2010,31160.0,6.0
2009,31536.0,6.0
2021,49186.0,7.0
2020,49250.0,7.0
2019,48550.0,7.0
2018,48639.0,7.0
2017,48311.0,7.0
2016,48221.0,7.0
2015,48105.0,7.0
2014,48186.0,7.0
2013,48635.0,7.0
2012,49231.0,7.0
2011,49703.0,7.0
2010,50607.0,7.0
2009,51324.0,7.0
2021,57833.0,8.0
2020,58053.0,8.0
2019,57783.0,8.0
2018,57972.0,8.0
2017,57630.0,8.0
2016,57573.0,8.0
2015,57356.0,8.0
2014,57352.0,8.0
2013,57629.0,8.0
2012,57808.0,8.0
2011,57999.0,8.0
2010,58629.0,8.0
2009,58947.0,8.0
2021,52489.0,9.0
2020,52917.0,9.0
2019,52623.0,9.0
2018,52708.0,9.0
2017,52226.0,9.0
2016,52261.0,9.0
2015,51943.0,9.0
2014,52019.0,9.0
2013,52395.0,9.0
2012,52879.0,9.0
2011,53041.0,9.0
2010,53971.0,9.0
2009,54330.0,9.0
2021,74308.0,10.0
2020,74518.0,10.0
2019,73915.0,10.0
2018,74116.0,10.0
2017,73769.0,10.0
2016,73664.0,10.0
2015,73067.0,10.0
2014,72916.0,10.0
2013,73132.0,10.0
2012,73661.0,10.0
2011,73809.0,10.0
2010,75038.0,10.0
2009,75850.0,10.0
2021,55760.0,11.0
2020,55725.0,11.0
2019,55843.0,11.0
2018,56923.0,11.0
2017,56643.0,11.0
2016,57590.0,11.0
2015,57710.0,11.0
2014,57893.0,11.0
2013,58539.0,11.0
2012,59180.0,11.0
2011,59492.0,11.0
2010,60156.0,11.0
2009,60575.0,11.0
2021,65981.0,12.0
2020,65890.0,12.0
2019,65451.0,12.0
2018,65927.0,12.0
2017,65320.0,12.0
2016,65119.0,12.0
2015,64536.0,12.0
2014,64245.0,12.0
2013,64746.0,12.0
2012,64888.0,12.0
2011,65016.0,12.0
2010,65487.0,12.0
2009,65444.0,12.0
2021,36390.0,13.0
2020,36657.0,13.0
2019,36711.0,13.0
2018,37170.0,13.0
2017,37043.0,13.0
2016,37191.0,13.0
2015,37210.0,13.0
2014,37322.0,13.0
2013,37849.0,13.0
2012,38421.0,13.0
2011,38686.0,13.0
2010,39647.0,13.0
2009,40307.0,13.0
2021,28575.0,14.0
2020,28686.0,14.0
2019,28718.0,14.0
2018,29091.0,14.0
2017,29038.0,14.0
2016,29096.0,14.0
2015,28868.0,14.0
2014,28926.0,14.0
2013,29046.0,14.0
2012,29411.0,14.0
2011,29799.0,14.0
2010,30243.0,14.0
2009,30626.0,14.0
2021,54130.0,15.0
2020,54233.0,15.0
2019,53570.0,15.0
2018,53499.0,15.0
2017,52764.0,15.0
2016,52749.0,15.0
2015,52210.0,15.0
2014,52000.0,15.0
2013,52644.0,15.0
2012,52949.0,15.0
2011,53058.0,15.0
2010,53853.0,15.0
2009,54372.0,15.0
2021,47385.0,16.0
2020,47421.0,16.0
2019,46699.0,16.0
2018,46359.0,16.0
2017,45638.0,16.0
2016,45460.0,16.0
2015,44931.0,16.0
2014,44644.0,16.0
2013,44881.0,16.0
2012,44839.0,16.0
2011,44561.0,16.0
2010,44603.0,16.0
2009,44684.0,16.0
2021,6657.0,17.0
2020,6582.0,17.0
2019,6566.0,17.0
2018,6548.0,17.0
2017,6535.0,17.0
2016,6529.0,17.0
2015,6478.0,17.0
2014,6458.0,17.0
2013,6480.0,17.0
2012,6485.0,17.0
2011,6593.0,17.0
2010,6600.0,17.0
2009,6579.0,17.0
2021,14544.0,18.0
2020,14581.0,18.0
2019,14387.0,18.0
2018,14099.0,18.0
2017,14005.0,18.0
2016,13993.0,18.0
2015,13969.0,18.0
2014,14024.0,18.0
2013,14189.0,18.0
2012,14203.0,18.0
2011,14235.0,18.0
2010,14348.0,18.0
2009,14307.0,18.0
2021,21221.0,19.0
2020,21040.0,19.0
2019,20647.0,19.0
2018,20435.0,19.0
2017,20237.0,19.0
2016,20228.0,19.0
2015,20097.0,19.0
2014,20192.0,19.0
2013,20567.0,19.0
2012,20562.0,19.0
2011,20430.0,19.0
2010,20485.0,19.0
2009,20698.0,19.0
2015,9.14,1.0
2015,4.68,2.0
2015,6.55,3.0
2015,5.98,4.0
2015,6.73,5.0
2015,4.57,6.0
2015,8.2,7.0
2015,5.9,8.0
2015,6.48,9.0
2015,8.73,10.0
2015,5.46,11.0
2015,7.11,12.0
2015,8.44,13.0
2015,7.53,14.0
2015,5.33,15.0
2015,6.7,16.0
2015,3.08,17.0
2015,7.08,18.0
2015,2.95,19.0
