Year,Value
2022,0.63
2021,0.83
2020,0.47
2019,1.08
2018,0.66
2017,1.3
2016,1.06
2015,0.89
2014,0.83
2013,0.76
2012,0.9
2011,1.23
2010,0.92
2009,0.69
