Year,Value,GeoCode
2019,57.7,
2018,57.5,
2017,57.7,
2016,57.5,
2015,57.2,
2019,48.2,1.0
2018,46.7,1.0
2017,48.0,1.0
2016,47.7,1.0
2015,48.3,1.0
2019,48.13,2.0
2018,47.7,2.0
2017,48.3,2.0
2016,47.8,2.0
2015,48.0,2.0
2019,53.6,3.0
2018,53.3,3.0
2017,53.6,3.0
2016,53.5,3.0
2015,53.3,3.0
2019,60.08,4.0
2018,60.0,4.0
2017,61.3,4.0
2016,61.4,4.0
2015,61.6,4.0
2019,57.69,5.0
2018,57.4,5.0
2017,57.2,5.0
2016,56.5,5.0
2015,56.2,5.0
2019,50.38,6.0
2018,49.7,6.0
2017,50.7,6.0
2016,51.3,6.0
2015,50.2,6.0
2019,57.77,7.0
2018,57.5,7.0
2017,56.9,7.0
2016,56.0,7.0
2015,55.1,7.0
2019,61.12,8.0
2018,61.4,8.0
2017,61.5,8.0
2016,61.2,8.0
2015,61.1,8.0
2019,60.34,9.0
2018,60.4,9.0
2017,60.2,9.0
2016,60.0,9.0
2015,59.6,9.0
2019,59.24,10.0
2018,59.2,10.0
2017,59.1,10.0
2016,58.6,10.0
2015,58.0,10.0
2019,60.16,11.0
2018,60.5,11.0
2017,60.3,11.0
2016,59.9,11.0
2015,59.7,11.0
2019,63.62,12.0
2018,63.7,12.0
2017,63.7,12.0
2016,63.7,12.0
2015,63.3,12.0
2019,56.65,13.0
2018,57.2,13.0
2017,57.6,13.0
2016,57.7,13.0
2015,58.2,13.0
2019,58.43,14.0
2018,59.3,14.0
2017,59.3,14.0
2016,59.5,14.0
2015,60.1,14.0
2019,63.96,15.0
2018,63.7,15.0
2017,63.6,15.0
2016,63.1,15.0
2015,62.2,15.0
2019,64.9,16.0
2018,64.9,16.0
2017,64.2,16.0
2016,63.6,16.0
2015,62.7,16.0
2019,61.98,17.0
2018,57.4,17.0
2017,61.7,17.0
2016,61.6,17.0
2015,61.7,17.0
2019,62.35,18.0
2018,62.5,18.0
2017,60.5,18.0
2016,60.8,18.0
2015,60.9,18.0
2019,60.94,19.0
2018,60.8,19.0
2017,60.4,19.0
2016,60.3,19.0
2015,59.2,19.0
