Year,Value,GeoCode
2021,1134.17,
2020,1204.49,
2019,506.34,
2018,542.92,
2017,610.41,
2016,486.67,
2015,720.75,
2014,795.83,
2013,906.76,
2012,358.09,
2011,1143.25,
2010,1289.99,
2009,1320.75,
2021,42.0,1.0
2020,47.17,1.0
2019,14.42,1.0
2018,15.42,1.0
2021,37.08,2.0
2020,36.75,2.0
2019,10.0,2.0
2018,13.0,2.0
2021,53.17,3.0
2020,53.42,3.0
2019,14.58,3.0
2018,18.25,3.0
2021,48.83,4.0
2020,47.08,4.0
2019,15.33,4.0
2018,18.08,4.0
2021,82.08,5.0
2020,80.0,5.0
2019,32.42,5.0
2018,32.92,5.0
2021,34.83,6.0
2020,39.5,6.0
2019,15.75,6.0
2018,11.42,6.0
2021,106.83,7.0
2020,101.25,7.0
2019,41.17,7.0
2018,50.33,7.0
2021,84.67,8.0
2020,94.17,8.0
2019,34.08,8.0
2018,30.33,8.0
2021,84.42,9.0
2020,90.5,9.0
2019,52.33,9.0
2018,42.17,9.0
2021,113.5,10.0
2020,111.33,10.0
2019,69.33,10.0
2018,75.67,10.0
2021,56.33,11.0
2020,55.67,11.0
2019,36.75,11.0
2018,45.83,11.0
2021,69.08,12.0
2020,79.92,12.0
2019,32.0,12.0
2018,35.42,12.0
2021,53.67,13.0
2020,61.58,13.0
2019,27.33,13.0
2018,31.67,13.0
2021,52.33,14.0
2020,54.67,14.0
2019,13.67,14.0
2018,13.25,14.0
2021,46.83,15.0
2020,71.83,15.0
2019,32.0,15.0
2018,37.75,15.0
2021,38.25,16.0
2020,54.75,16.0
2019,28.42,16.0
2018,33.25,16.0
2021,2.33,17.0
2020,2.42,17.0
2019,2.75,17.0
2018,3.58,17.0
2021,25.0,18.0
2020,24.08,18.0
2019,12.75,18.0
2018,9.58,18.0
2021,24.08,19.0
2020,21.0,19.0
2019,14.58,19.0
2018,16.25,19.0
