Year,Value
2009,1976.67
2010,2336.0
2011,2781.0
2012,3311.08
2013,3537.08
2014,3574.58
2015,3458.33
2016,3371.17
2017,3301.92
2018,3176.5
2019,3129.58
2020,3195.92
2021,3276.6
