Year,Value,GeoCode
2019,66.32,
2015,72.12,
2011,69.41,
2019,71.82,d1
2015,73.8,d1
2011,72.15,d1
2019,75.17,d2
2015,76.4,d2
2011,75.18,d2
2019,72.45,d3
2015,75.58,d3
2011,74.06,d3
2019,68.45,d4
2015,73.81,d4
2011,70.97,d4
2019,67.16,d5
2015,71.75,d5
2011,70.04,d5
2019,74.53,d6
2015,76.91,d6
2011,76.2,d6
2019,62.25,d7
2015,69.92,d7
2011,68.2,d7
2019,68.96,d8
2015,74.7,d8
2011,70.99,d8
2019,64.75,d9
2015,72.53,d9
2011,68.4,d9
2019,62.64,d10
2015,69.36,d10
2011,66.93,d10
2019,59.24,d11
2015,67.31,d11
2011,63.95,d11
2019,65.29,d12
2015,71.14,d12
2011,67.84,d12
2019,70.0,d13
2015,74.81,d13
2011,71.82,d13
2019,69.33,d14
2015,74.45,d14
2011,70.68,d14
2019,61.33,d15
2015,69.4,d15
2011,65.73,d15
2019,61.82,d16
2015,69.74,d16
2011,65.84,d16
2019,59.86,d18
2015,69.52,d18
2011,65.32,d18
2019,62.4,d19
2015,69.06,d19
2011,67.92,d19
2019,69.63,d171
2015,76.15,d171
2011,73.9,d171
2019,69.63,d172
2015,76.15,d172
2011,73.9,d172
2019,69.63,d173
2015,76.15,d173
2011,73.9,d173
2019,69.63,d174
2015,76.15,d174
2011,73.9,d174
