Year,Value,GeoCode
2021,2.84,
2020,4.07,
2019,2.75,
2018,3.16,
2017,3.71,
2016,2.86,
2015,1.84,
2014,3.56,
2013,3.26,
2012,3.54,
2011,3.42,
2010,4.99,
2009,4.23,
2021,0.0,d1
2020,11.43,d1
2019,0.0,d1
2018,5.26,d1
2017,4.55,d1
2016,9.26,d1
2015,0.0,d1
2014,0.0,d1
2013,4.1,d1
2012,4.22,d1
2011,4.13,d1
2010,8.51,d1
2009,0.0,d1
2021,3.1,d2
2020,3.31,d2
2019,0.0,d2
2018,0.0,d2
2017,0.0,d2
2016,3.12,d2
2015,3.06,d2
2014,6.06,d2
2013,5.56,d2
2012,5.42,d2
2011,2.46,d2
2010,4.95,d2
2009,2.43,d2
2021,0.0,d3
2020,0.0,d3
2019,0.0,d3
2018,2.9,d3
2017,5.67,d3
2016,2.68,d3
2015,0.0,d3
2014,2.79,d3
2013,0.0,d3
2012,4.82,d3
2011,0.0,d3
2010,2.43,d3
2009,0.0,d3
2021,3.48,d4
2020,0.0,d4
2019,3.29,d4
2018,0.0,d4
2017,0.0,d4
2016,2.98,d4
2015,0.0,d4
2014,2.92,d4
2013,2.56,d4
2012,0.0,d4
2011,5.13,d4
2010,2.49,d4
2009,2.36,d4
2021,3.4,d5
2020,2.81,d5
2019,0.0,d5
2018,6.13,d5
2017,0.0,d5
2016,2.75,d5
2015,2.97,d5
2014,5.8,d5
2013,0.0,d5
2012,2.53,d5
2011,10.18,d5
2010,9.59,d5
2009,0.0,d5
2021,11.49,d6
2020,3.92,d6
2019,0.0,d6
2018,0.0,d6
2017,4.0,d6
2016,4.22,d6
2015,0.0,d6
2014,0.0,d6
2013,0.0,d6
2012,0.0,d6
2011,6.12,d6
2010,0.0,d6
2009,0.0,d6
2021,9.01,d7
2020,2.87,d7
2019,5.7,d7
2018,2.87,d7
2017,9.35,d7
2016,0.0,d7
2015,0.0,d7
2014,0.0,d7
2013,5.59,d7
2012,0.0,d7
2011,5.36,d7
2010,0.0,d7
2009,2.3,d7
2021,5.68,d8
2020,2.76,d8
2019,0.0,d8
2018,5.22,d8
2017,2.45,d8
2016,2.26,d8
2015,2.61,d8
2014,2.31,d8
2013,2.42,d8
2012,2.33,d8
2011,2.17,d8
2010,8.28,d8
2009,4.07,d8
2021,3.3,d9
2020,6.56,d9
2019,0.0,d9
2018,0.0,d9
2017,6.04,d9
2016,2.44,d9
2015,0.0,d9
2014,2.31,d9
2013,0.0,d9
2012,7.46,d9
2011,2.05,d9
2010,4.35,d9
2009,0.0,d9
2021,0.0,d10
2020,0.0,d10
2019,5.86,d10
2018,5.69,d10
2017,0.0,d10
2016,1.76,d10
2015,0.0,d10
2014,1.68,d10
2013,6.69,d10
2012,4.57,d10
2011,4.51,d10
2010,3.0,d10
2009,2.7,d10
2021,5.22,d11
2020,2.81,d11
2019,2.7,d11
2018,0.0,d11
2017,9.69,d11
2016,4.27,d11
2015,4.38,d11
2014,1.99,d11
2013,2.02,d11
2012,7.35,d11
2011,0.0,d11
2010,5.04,d11
2009,3.26,d11
2021,0.0,d12
2020,2.44,d12
2019,4.91,d12
2018,4.57,d12
2017,2.13,d12
2016,0.0,d12
2015,1.92,d12
2014,3.66,d12
2013,0.0,d12
2012,3.38,d12
2011,1.58,d12
2010,2.94,d12
2009,7.05,d12
2021,0.0,d13
2020,0.0,d13
2019,4.44,d13
2018,0.0,d13
2017,8.1,d13
2016,3.98,d13
2015,4.22,d13
2014,0.0,d13
2013,0.0,d13
2012,0.0,d13
2011,0.0,d13
2010,3.55,d13
2009,10.75,d13
2021,0.0,d14
2020,0.0,d14
2019,0.0,d14
2018,0.0,d14
2017,5.29,d14
2016,0.0,d14
2015,0.0,d14
2014,0.0,d14
2013,0.0,d14
2012,4.69,d14
2011,0.0,d14
2010,0.0,d14
2009,0.0,d14
2021,0.0,d15
2020,2.53,d15
2019,4.54,d15
2018,2.33,d15
2017,0.0,d15
2016,0.0,d15
2015,0.0,d15
2014,1.95,d15
2013,5.76,d15
2012,3.71,d15
2011,5.12,d15
2010,1.68,d15
2009,1.58,d15
2021,0.0,d16
2020,0.0,d16
2019,0.0,d16
2018,7.65,d16
2017,4.74,d16
2016,6.96,d16
2015,2.2,d16
2014,0.0,d16
2013,7.09,d16
2012,0.0,d16
2011,3.85,d16
2010,6.15,d16
2009,2.14,d16
2021,0.0,d18
2020,0.0,d18
2019,0.0,d18
2018,0.0,d18
2017,8.93,d18
2016,8.26,d18
2015,0.0,d18
2014,0.0,d18
2013,7.69,d18
2012,7.94,d18
2011,0.0,d18
2010,11.7,d18
2009,0.0,d18
2021,0.0,d19
2020,0.0,d19
2019,0.0,d19
2018,0.0,d19
2017,0.0,d19
2016,5.81,d19
2015,0.0,d19
2014,0.0,d19
2013,0.0,d19
2012,0.0,d19
2011,5.81,d19
2010,0.0,d19
2009,0.0,d19
2021,0.0,d171
2020,0.0,d171
2019,0.0,d171
2018,27.03,d171
2017,0.0,d171
2016,0.0,d171
2015,0.0,d171
2014,0.0,d171
2013,0.0,d171
2012,0.0,d171
2011,0.0,d171
2010,0.0,d171
2009,0.0,d171
2021,0.0,d172
2020,0.0,d172
2019,0.0,d172
2018,27.03,d172
2017,0.0,d172
2016,0.0,d172
2015,0.0,d172
2014,0.0,d172
2013,0.0,d172
2012,0.0,d172
2011,0.0,d172
2010,0.0,d172
2009,0.0,d172
2021,0.0,d173
2020,0.0,d173
2019,0.0,d173
2018,27.03,d173
2017,0.0,d173
2016,0.0,d173
2015,0.0,d173
2014,0.0,d173
2013,0.0,d173
2012,0.0,d173
2011,0.0,d173
2010,0.0,d173
2009,0.0,d173
2021,0.0,d174
2020,0.0,d174
2019,0.0,d174
2018,27.03,d174
2017,0.0,d174
2016,0.0,d174
2015,0.0,d174
2014,0.0,d174
2013,0.0,d174
2012,0.0,d174
2011,0.0,d174
2010,0.0,d174
2009,0.0,d174
