Year,Value,GeoCode
2022,62.23,
2021,61.03,
2020,60.06,
2019,59.01,
2018,57.76,
2017,56.8,
2016,55.7,
2015,55.06,
2014,54.3,
2022,80.66,d1
2021,80.12,d1
2020,79.43,d1
2019,78.45,d1
2018,77.92,d1
2017,77.1,d1
2016,76.4,d1
2015,75.76,d1
2014,75.11,d1
2022,85.0,d2
2021,84.26,d2
2020,83.62,d2
2019,83.03,d2
2018,81.71,d2
2017,80.81,d2
2016,79.75,d2
2015,78.77,d2
2014,77.81,d2
2022,79.56,d3
2021,78.6,d3
2020,78.06,d3
2019,77.21,d3
2018,76.01,d3
2017,75.06,d3
2016,73.91,d3
2015,73.83,d3
2014,72.9,d3
2022,71.21,d4
2021,69.68,d4
2020,68.91,d4
2019,68.23,d4
2018,66.91,d4
2017,66.21,d4
2016,65.09,d4
2015,64.39,d4
2014,63.56,d4
2022,62.95,d5
2021,61.9,d5
2020,60.95,d5
2019,60.37,d5
2018,59.03,d5
2017,57.99,d5
2016,57.15,d5
2015,56.27,d5
2014,55.46,d5
2022,86.79,d6
2021,86.18,d6
2020,85.7,d6
2019,85.2,d6
2018,84.51,d6
2017,84.12,d6
2016,83.39,d6
2015,83.22,d6
2014,82.89,d6
2022,51.54,d7
2021,50.54,d7
2020,49.69,d7
2019,48.3,d7
2018,46.92,d7
2017,45.93,d7
2016,45.04,d7
2015,44.72,d7
2014,44.24,d7
2022,62.02,d8
2021,60.4,d8
2020,59.45,d8
2019,58.5,d8
2018,57.32,d8
2017,56.5,d8
2016,55.35,d8
2015,54.63,d8
2014,53.95,d8
2022,51.99,d9
2021,51.05,d9
2020,50.31,d9
2019,49.33,d9
2018,47.74,d9
2017,46.97,d9
2016,46.09,d9
2015,45.74,d9
2014,44.85,d9
2022,57.73,d10
2021,56.18,d10
2020,54.89,d10
2019,53.48,d10
2018,52.15,d10
2017,51.0,d10
2016,50.0,d10
2015,49.31,d10
2014,48.32,d10
2022,49.18,d11
2021,47.38,d11
2020,45.82,d11
2019,44.19,d11
2018,42.52,d11
2017,41.36,d11
2016,40.08,d11
2015,39.3,d11
2014,38.97,d11
2022,62.98,d12
2021,61.57,d12
2020,60.31,d12
2019,59.0,d12
2018,57.44,d12
2017,56.31,d12
2016,54.99,d12
2015,54.27,d12
2014,53.37,d12
2022,70.63,d13
2021,69.76,d13
2020,68.94,d13
2019,68.25,d13
2018,67.26,d13
2017,66.43,d13
2016,65.28,d13
2015,64.46,d13
2014,63.7,d13
2022,69.97,d14
2021,69.21,d14
2020,68.22,d14
2019,66.98,d14
2018,65.55,d14
2017,64.16,d14
2016,62.56,d14
2015,61.81,d14
2014,61.11,d14
2022,50.51,d15
2021,49.47,d15
2020,48.71,d15
2019,47.79,d15
2018,46.53,d15
2017,45.6,d15
2016,44.71,d15
2015,44.14,d15
2014,43.21,d15
2022,51.12,d16
2021,49.24,d16
2020,48.14,d16
2019,46.66,d16
2018,45.47,d16
2017,44.26,d16
2016,43.27,d16
2015,42.25,d16
2014,41.54,d16
2022,45.83,d18
2021,44.83,d18
2020,43.51,d18
2019,42.04,d18
2018,40.64,d18
2017,39.43,d18
2016,37.89,d18
2015,36.93,d18
2014,35.73,d18
2022,46.67,d19
2021,45.78,d19
2020,44.29,d19
2019,42.69,d19
2018,41.56,d19
2017,40.51,d19
2016,39.4,d19
2015,38.7,d19
2014,37.72,d19
2022,59.99,d171
2021,59.09,d171
2020,57.91,d171
2019,57.16,d171
2018,56.78,d171
2017,55.72,d171
2016,54.69,d171
2015,54.1,d171
2014,52.93,d171
2022,59.99,d172
2021,59.09,d172
2020,57.91,d172
2019,57.16,d172
2018,56.78,d172
2017,55.72,d172
2016,54.69,d172
2015,54.1,d172
2014,52.93,d172
2022,59.99,d173
2021,59.09,d173
2020,57.91,d173
2019,57.16,d173
2018,56.78,d173
2017,55.72,d173
2016,54.69,d173
2015,54.1,d173
2014,52.93,d173
2022,59.99,d174
2021,59.09,d174
2020,57.91,d174
2019,57.16,d174
2018,56.78,d174
2017,55.72,d174
2016,54.69,d174
2015,54.1,d174
2014,52.93,d174
