Year,Value,GeoCode
2020,3.1,
2019,3.0,
2018,3.2,
2017,3.3,
2016,3.2,
2015,3.5,
2020,3.5,d1
2019,3.5,d1
2018,3.6,d1
2017,3.8,d1
2016,4.0,d1
2015,3.9,d1
2020,3.1,d2
2019,3.1,d2
2018,3.1,d2
2017,3.4,d2
2016,3.6,d2
2015,3.4,d2
2020,3.0,d3
2019,3.0,d3
2018,3.3,d3
2017,3.4,d3
2016,3.4,d3
2015,3.6,d3
2020,3.0,d4
2019,3.0,d4
2018,3.1,d4
2017,3.2,d4
2016,3.4,d4
2015,3.3,d4
2020,2.9,d5
2019,3.1,d5
2018,3.3,d5
2017,3.1,d5
2016,3.3,d5
2015,3.3,d5
2020,3.0,d6
2019,3.0,d6
2018,3.1,d6
2017,3.3,d6
2016,3.2,d6
2015,3.4,d6
2020,2.9,d7
2019,2.9,d7
2018,3.1,d7
2017,3.0,d7
2016,3.2,d7
2015,3.1,d7
2020,2.7,d8
2019,2.7,d8
2018,2.7,d8
2017,2.8,d8
2016,2.8,d8
2015,3.0,d8
2020,2.8,d9
2019,2.8,d9
2018,2.9,d9
2017,3.0,d9
2016,3.0,d9
2015,2.9,d9
2020,2.9,d10
2019,2.9,d10
2018,3.0,d10
2017,3.2,d10
2016,3.4,d10
2015,3.4,d10
2020,3.0,d11
2019,3.0,d11
2018,3.2,d11
2017,3.3,d11
2016,3.2,d11
2015,3.6,d11
2020,3.1,d12
2019,3.1,d12
2018,3.2,d12
2017,3.3,d12
2016,3.3,d12
2015,3.5,d12
2020,3.1,d13
2019,3.1,d13
2018,3.2,d13
2017,3.1,d13
2016,3.2,d13
2015,3.2,d13
2020,3.0,d14
2019,3.0,d14
2018,3.1,d14
2017,3.2,d14
2016,3.3,d14
2015,3.3,d14
2020,3.0,d15
2019,3.0,d15
2018,3.2,d15
2017,3.0,d15
2016,3.3,d15
2015,3.6,d15
2020,2.8,d16
2019,2.7,d16
2018,2.8,d16
2017,2.9,d16
2016,2.9,d16
2015,3.1,d16
2020,2.5,d18
2019,2.7,d18
2018,2.8,d18
2017,2.7,d18
2016,3.0,d18
2015,3.2,d18
2020,2.6,d19
2019,2.6,d19
2018,2.7,d19
2017,2.7,d19
2016,2.9,d19
2015,2.8,d19
2020,2.7,d171
2019,2.7,d171
2018,2.7,d171
2017,2.9,d171
2016,3.1,d171
2015,3.0,d171
2020,2.7,d172
2019,2.7,d172
2018,2.7,d172
2017,2.9,d172
2016,3.1,d172
2015,3.0,d172
2020,2.7,d173
2019,2.7,d173
2018,2.7,d173
2017,2.9,d173
2016,3.1,d173
2015,3.0,d173
2020,2.7,d174
2019,2.7,d174
2018,2.7,d174
2017,2.9,d174
2016,3.1,d174
2015,3.0,d174
